## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-19T00:58:36.482Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2014. Cambridge Bay Conductivity Temperature Depth Deployed 2014-09-26. Ocean Networks Canada Society. https://doi.org/10.34943/3b140acb-acd3-4f0e-8dd1-3ecde627f629. Subset Query: 31142664. Accessed 2025-06-19."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2015. Cambridge Bay Conductivity Temperature Depth Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/4dbc9b13-e9ba-4574-8a65-48b2a5708c5f. Subset Query: 31142668. Accessed 2025-06-19."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2016. Cambridge Bay Conductivity Temperature Depth Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/e802061f-3ba3-427a-82ec-3724643bd239. Subset Query: 31142672. Accessed 2025-06-19."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2017. Cambridge Bay Conductivity Temperature Depth Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/97d282bd-0306-4f6d-ac14-1cb43a57700c. Subset Query: 31142666. Accessed 2025-06-19."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2018. Cambridge Bay Conductivity Temperature Depth Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/40192126-dea4-46c5-8759-72cadeb9bb98. Subset Query: 31142669. Accessed 2025-06-19."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2019. Cambridge Bay Conductivity Temperature Depth Deployed 2019-07-31. Ocean Networks Canada Society. https://doi.org/10.34943/88e4918b-4328-4261-a4d2-164e45da4bdf. Subset Query: 31142673. Accessed 2025-06-19."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2022. Cambridge Bay Conductivity Temperature Depth Deployed 2022-09-12. Ocean Networks Canada Society. https://doi.org/10.34943/ccfdd35d-0b83-48a5-a48d-8c0865471581. Subset Query: 31142667. Accessed 2025-06-19."  / Citation Title
#CITATION8: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-01. Ocean Networks Canada Society. https://doi.org/10.34943/4326c03a-a193-4bb7-b29b-82cee4fce281. Subset Query: 31142670. Accessed 2025-06-19."  / Citation Title
#CITATION9: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-02. Ocean Networks Canada Society. https://doi.org/10.34943/55e2b10a-190a-4334-98b4-9cbda08ea2f1. Subset Query: 31142665. Accessed 2025-06-19."  / Citation Title
#CITATION10: "Ocean Networks Canada Society. 2024. Cambridge Bay Conductivity Temperature Depth Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/83c71dca-11d5-41f4-81c1-fa03bfb1f4a8. Subset Query: 31142671. Accessed 2025-06-19."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_ConductivityTemperatureDepth_SoundSpeed_20141013T000000Z_20250618T050000Z-NaN_clean_avg1hour_CSV_META.xml  / Metadata file name
#SEARCHID:  50611361                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113700                         / Latitude North
#LONGITUDE:  -105.060820                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Conductivity Temperature Depth          / Device Category
#DEVTOT:    10  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2014-10-12T23:48:40.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 1
#DEVCODE1:  SBECTD19p7518                        / Device Code of Device 1
#DEVID1:    23355                                / Device ID of Device 1
#
#DEPLDATE2: 2015-08-27T20:05:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 2
#DEVCODE2:  SBECTD19p7589                        / Device Code of Device 2
#DEVID2:    23491                                / Device ID of Device 2
#
#DEPLDATE3: 2016-08-25T22:24:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 3
#DEVCODE3:  SBECTD19p7518                        / Device Code of Device 3
#DEVID3:    23355                                / Device ID of Device 3
#
#DEPLDATE4: 2017-09-14T23:22:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 4
#DEVCODE4:  SBECTD19p7589                        / Device Code of Device 4
#DEVID4:    23491                                / Device ID of Device 4
#
#DEPLDATE5: 2018-07-26T20:58:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 5
#DEVCODE5:  SBECTD19p7518                        / Device Code of Device 5
#DEVID5:    23355                                / Device ID of Device 5
#
#DEPLDATE6: 2019-07-31T23:56:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "Sea-Bird SeaCAT SBE19plus V2 7036"   / Device Name of Device 6
#DEVCODE6:  SBECTD19p7036                        / Device Code of Device 6
#DEVID6:    23028                                / Device ID of Device 6
#
#DEPLDATE7: 2022-09-12T00:41:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 7
#DEVCODE7:  SBECTD19p7769                        / Device Code of Device 7
#DEVID7:    24000                                / Device ID of Device 7
#
#DEPLDATE8: 2023-08-01T20:38:00.000Z             / Device 8 Deployment Date
#DEVNAME8: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 8
#DEVCODE8:  SBECTD19p7769                        / Device Code of Device 8
#DEVID8:    24000                                / Device ID of Device 8
#
#DEPLDATE9: 2023-08-02T20:34:00.000Z             / Device 9 Deployment Date
#DEVNAME9: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 9
#DEVCODE9:  SBECTD19p7769                        / Device Code of Device 9
#DEVID9:    24000                                / Device ID of Device 9
#
#DEPLDATE10: 2024-08-29T17:11:00.000Z            / Device 10 Deployment Date
#DEVNAME10: "Sea-Bird SeaCAT SBE19plus V2 7128"  / Device Name of Device 10
#DEVCODE10:  SBECTD19p7128                       / Device Code of Device 10
#DEVID10:    23830                               / Device ID of Device 10
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2014-10-13T00:00:00.000Z             / Data Start Time
#DATETO:    2025-06-18T05:00:00.000Z             / Data End Time
#PERIODTOT: 7                                    / Number of Sample Periods
#PERIODST1: 2014-10-10T22:52:45.000Z             / Sample Period 1 Start Time
#PERIOD1:   0.346                                / Sensor Sample Period 1 (s)
#PERIODST2: 2015-03-17T00:28:11.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#PERIODST3: 2015-06-02T01:37:57.000Z             / Sample Period 3 Start Time
#PERIOD3:   1                                    / Sensor Sample Period 3 (s)
#PERIODST4: 2016-07-13T21:23:06.000Z             / Sample Period 4 Start Time
#PERIOD4:   1                                    / Sensor Sample Period 4 (s)
#PERIODST5: 2017-03-10T00:00:00.000Z             / Sample Period 5 Start Time
#PERIOD5:   1                                    / Sensor Sample Period 5 (s)
#PERIODST6: 2019-06-28T20:00:00.000Z             / Sample Period 6 Start Time
#PERIOD6:   1                                    / Sensor Sample Period 6 (s)
#PERIODST7: 2024-03-19T00:00:00.000Z             / Sample Period 7 Start Time
#PERIOD7:   1                                    / Sensor Sample Period 7 (s)
#RESAMPPRD: 3600                                 / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 66430                                / Samples in File
#TOTSMPEXP: 93629                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Sound Speed (m/s)", "Sound Speed QC Flag", "Sound Speed Count"
## END HEADER
2014-10-13T00:30:00.000Z, 1432.206359435, 7, 10408
2014-10-13T01:30:00.000Z, 1432.226633551, 7, 10408
2014-10-13T02:30:00.000Z, 1432.294635604, 7, 10409
2014-10-13T03:30:00.000Z, 1432.199076576, 7, 10408
2014-10-13T04:30:00.000Z, 1432.28242746, 7, 10408
2014-10-13T05:30:00.000Z, 1432.088419829, 7, 10409
2014-10-13T06:30:00.000Z, 1432.101523347, 7, 10408
2014-10-13T07:30:00.000Z, 1432.003737054, 7, 10409
2014-10-13T08:30:00.000Z, 1432.008029689, 7, 10408
2014-10-13T09:30:00.000Z, 1432.188444754, 7, 10408
2014-10-13T10:30:00.000Z, 1432.080182648, 7, 10408
2014-10-13T11:30:00.000Z, 1432.144226823, 7, 10409
2014-10-13T12:30:00.000Z, 1432.117265181, 7, 10408
2014-10-13T13:30:00.000Z, 1432.038161126, 7, 10408
2014-10-13T14:30:00.000Z, 1432.036603708, 7, 10409
2014-10-13T15:30:00.000Z, 1432.039969543, 7, 10408
2014-10-13T16:30:00.000Z, 1432.010726076, 7, 10408
2014-10-13T17:30:00.000Z, 1431.946481891, 7, 10409
2014-10-13T18:30:00.000Z, 1431.944615104, 7, 10408
2014-10-13T19:30:00.000Z, 1431.987232395, 7, 10409
2014-10-13T20:30:00.000Z, 1431.919339739, 7, 10408
2014-10-13T21:30:00.000Z, 1431.980629324, 7, 10408
2014-10-13T22:30:00.000Z, 1432.015501249, 7, 10408
2014-10-13T23:30:00.000Z, 1432.051313383, 7, 10409
2014-10-14T00:30:00.000Z, 1432.054377882, 7, 10408
2014-10-14T01:30:00.000Z, 1431.969640888, 7, 10409
2014-10-14T02:30:00.000Z, 1432.046237725, 7, 10407
2014-10-14T03:30:00.000Z, 1432.04844817, 7, 10409
2014-10-14T04:30:00.000Z, 1432.01595196, 7, 10408
2014-10-14T05:30:00.000Z, 1432.032219329, 7, 10409
2014-10-14T06:30:00.000Z, 1431.941926307, 7, 10408
2014-10-14T07:30:00.000Z, 1431.930130284, 7, 10408
2014-10-14T08:30:00.000Z, 1431.964781631, 7, 10409
2014-10-14T09:30:00.000Z, 1431.965785261, 7, 10408
2014-10-14T10:30:00.000Z, 1432.011782091, 7, 10408
2014-10-14T11:30:00.000Z, 1431.980985013, 7, 10409
2014-10-14T12:30:00.000Z, 1431.978717141, 7, 10408
2014-10-14T13:30:00.000Z, 1431.99633849, 7, 10408
2014-10-14T14:30:00.000Z, 1432.017443409, 7, 10408
2014-10-14T15:30:00.000Z, 1431.961662888, 7, 10409
2014-10-14T16:30:00.000Z, 1431.951648765, 7, 10409
2014-10-14T17:30:00.000Z, 1431.984795061, 7, 10408
2014-10-14T18:30:00.000Z, 1431.955209743, 7, 10408
2014-10-14T19:30:00.000Z, 1431.962309444, 7, 10409
2014-10-14T20:30:00.000Z, 1431.8215245, 7, 10408
2014-10-14T21:30:00.000Z, 1431.811491929, 7, 10408
2014-10-14T22:30:00.000Z, 1431.893365008, 7, 10408
2014-10-14T23:30:00.000Z, 1431.883148717, 7, 10409
2014-10-15T00:30:00.000Z, 1431.99632254, 7, 10408
2014-10-15T01:30:00.000Z, 1431.955283505, 7, 10409
2014-10-15T02:30:00.000Z, 1431.846029112, 7, 10408
2014-10-15T03:30:00.000Z, 1431.877203286, 7, 10409
2014-10-15T04:30:00.000Z, 1431.83808945, 7, 10408
2014-10-15T05:30:00.000Z, 1431.834489768, 7, 10409
2014-10-15T06:30:00.000Z, 1431.855513739, 7, 10408
2014-10-15T07:30:00.000Z, 1431.844264604, 7, 10408
2014-10-15T08:30:00.000Z, 1431.862759919, 7, 10409
2014-10-15T09:30:00.000Z, 1431.859998271, 7, 10408
2014-10-15T10:30:00.000Z, 1431.846935819, 7, 10408
2014-10-15T11:30:00.000Z, 1431.949232587, 7, 10409
2014-10-15T12:30:00.000Z, 1431.867247214, 7, 10408
2014-10-15T13:30:00.000Z, 1431.777208473, 7, 10409
2014-10-15T14:30:00.000Z, 1431.709184185, 7, 10408
2014-10-15T15:30:00.000Z, 1431.754113652, 7, 10409
2014-10-15T16:30:00.000Z, 1431.789109915, 7, 10408
2014-10-15T17:30:00.000Z, 1431.750298136, 7, 10408
2014-10-15T18:30:00.000Z, 1431.692973674, 7, 10408
2014-10-15T19:30:00.000Z, 1431.655852243, 7, 10409
2014-10-15T20:30:00.000Z, 1431.699099251, 7, 10408
2014-10-15T21:30:00.000Z, 1431.727860505, 7, 10409
2014-10-15T22:30:00.000Z, 1431.7491299, 7, 10408
2014-10-15T23:30:00.000Z, 1431.555299385, 7, 10408
2014-10-16T00:30:00.000Z, 1431.637519646, 7, 10409
2014-10-16T01:30:00.000Z, 1431.783793428, 7, 10408
2014-10-16T02:30:00.000Z, 1431.743966276, 7, 10408
2014-10-16T03:30:00.000Z, 1431.699369968, 7, 10409
2014-10-16T04:30:00.000Z, 1431.625528344, 7, 10408
2014-10-16T05:30:00.000Z, 1431.489936107, 7, 10408
2014-10-16T06:30:00.000Z, 1431.543008551, 7, 10408
2014-10-16T07:30:00.000Z, 1431.551590643, 7, 10409
2014-10-16T08:30:00.000Z, 1431.495393159, 7, 10408
2014-10-16T09:30:00.000Z, 1431.405823117, 7, 10408
2014-10-16T10:30:00.000Z, 1431.539706024, 7, 10409
2014-10-16T11:30:00.000Z, 1431.518120004, 7, 10408
2014-10-16T12:30:00.000Z, 1431.480593429, 7, 10409
2014-10-16T13:30:00.000Z, 1431.37640982, 7, 10407
2014-10-16T14:30:00.000Z, 1431.576320684, 7, 10409
2014-10-16T15:30:00.000Z, 1431.64204035, 7, 10409
2014-10-16T16:30:00.000Z, 1431.8694902, 7, 10408
2014-10-16T17:30:00.000Z, 1431.589262202, 7, 10408
2014-10-16T18:30:00.000Z, 1431.445760088, 7, 10408
2014-10-16T19:30:00.000Z, 1431.399735902, 7, 10409
2014-10-16T20:30:00.000Z, 1431.621237798, 7, 10408
2014-10-16T21:30:00.000Z, 1431.612879708, 7, 10408
2014-10-16T22:30:00.000Z, 1431.852574078, 7, 10408
2014-10-16T23:30:00.000Z, 1431.96764694, 7, 10409
2014-10-17T00:30:00.000Z, 1431.866804573, 7, 10408
2014-10-17T01:30:00.000Z, 1432.089176499, 7, 10408
2014-10-17T02:30:00.000Z, 1432.963240273, 7, 10409
2014-10-17T03:30:00.000Z, 1433.063395561, 7, 10408
2014-10-17T04:30:00.000Z, 1433.093902104, 7, 10409
2014-10-17T05:30:00.000Z, 1433.052474539, 7, 10408
2014-10-17T06:30:00.000Z, 1432.990116161, 7, 10408
2014-10-17T07:30:00.000Z, 1432.868198117, 7, 10408
2014-10-17T08:30:00.000Z, 1432.265637237, 7, 10409
2014-10-17T09:30:00.000Z, 1432.230776091, 7, 10406
2014-10-17T10:30:00.000Z, 1432.128137875, 7, 10408
2014-10-17T11:30:00.000Z, 1432.550716976, 7, 10409
2014-10-17T12:30:00.000Z, 1432.599244427, 7, 10408
2014-10-17T13:30:00.000Z, 1432.348212124, 7, 10409
2014-10-17T14:30:00.000Z, 1432.152670991, 7, 10407
2014-10-17T15:30:00.000Z, 1432.275319243, 7, 10409
2014-10-17T16:30:00.000Z, 1432.43960563, 7, 10409
2014-10-17T17:30:00.000Z, 1432.14946363, 7, 10407
2014-10-17T18:30:00.000Z, 1432.257987079, 7, 10371
2014-10-17T19:30:00.000Z, 1432.332611778, 7, 10409
2014-10-17T20:30:00.000Z, 1432.148568889, 7, 10408
2014-10-17T21:30:00.000Z, 1431.924981264, 7, 10408
2014-10-17T22:30:00.000Z, 1431.701999424, 7, 10408
2014-10-17T23:30:00.000Z, 1431.506761264, 7, 10409
2014-10-18T00:30:00.000Z, 1431.731712048, 7, 10408
2014-10-18T01:30:00.000Z, 1431.768031802, 7, 10408
2014-10-18T02:30:00.000Z, 1431.882889423, 7, 10409
2014-10-18T03:30:00.000Z, 1431.723206668, 7, 10408
2014-10-18T04:30:00.000Z, 1431.81626871, 7, 10409
2014-10-18T05:30:00.000Z, 1431.904545542, 7, 10408
2014-10-18T06:30:00.000Z, 1431.726924193, 7, 10408
2014-10-18T07:30:00.000Z, 1431.914448074, 7, 10409
2014-10-18T08:30:00.000Z, 1431.462714835, 7, 10408
2014-10-18T09:30:00.000Z, 1431.619352709, 7, 10408
2014-10-18T10:30:00.000Z, 1431.732195234, 7, 10408
2014-10-18T11:30:00.000Z, 1431.573127294, 7, 10409
2014-10-18T12:30:00.000Z, 1431.765984915, 7, 10408
2014-10-18T13:30:00.000Z, 1431.577686107, 7, 10408
2014-10-18T14:30:00.000Z, 1431.774112979, 7, 10409
2014-10-18T15:30:00.000Z, 1431.651671118, 7, 10408
2014-10-18T16:30:00.000Z, 1431.596451287, 7, 10408
2014-10-18T17:30:00.000Z, 1431.637809204, 7, 10409
2014-10-18T18:30:00.000Z, 1431.518491131, 7, 10260
2014-10-18T19:30:00.000Z, 1431.544493274, 7, 10408
2014-10-18T20:30:00.000Z, 1431.542638966, 7, 10409
2014-10-18T21:30:00.000Z, 1431.573674481, 7, 10408
2014-10-18T22:30:00.000Z, 1431.495412528, 7, 10409
