## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-19T00:58:22.458Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2014. Cambridge Bay Conductivity Temperature Depth Deployed 2014-09-26. Ocean Networks Canada Society. https://doi.org/10.34943/3b140acb-acd3-4f0e-8dd1-3ecde627f629. Subset Query: 31142676. Accessed 2025-06-19."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2015. Cambridge Bay Conductivity Temperature Depth Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/4dbc9b13-e9ba-4574-8a65-48b2a5708c5f. Subset Query: 31142683. Accessed 2025-06-19."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2016. Cambridge Bay Conductivity Temperature Depth Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/e802061f-3ba3-427a-82ec-3724643bd239. Subset Query: 31142681. Accessed 2025-06-19."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2017. Cambridge Bay Conductivity Temperature Depth Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/97d282bd-0306-4f6d-ac14-1cb43a57700c. Subset Query: 31142682. Accessed 2025-06-19."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2018. Cambridge Bay Conductivity Temperature Depth Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/40192126-dea4-46c5-8759-72cadeb9bb98. Subset Query: 31142678. Accessed 2025-06-19."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2019. Cambridge Bay Conductivity Temperature Depth Deployed 2019-07-31. Ocean Networks Canada Society. https://doi.org/10.34943/88e4918b-4328-4261-a4d2-164e45da4bdf. Subset Query: 31142679. Accessed 2025-06-19."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2022. Cambridge Bay Conductivity Temperature Depth Deployed 2022-09-12. Ocean Networks Canada Society. https://doi.org/10.34943/ccfdd35d-0b83-48a5-a48d-8c0865471581. Subset Query: 31142675. Accessed 2025-06-19."  / Citation Title
#CITATION8: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-01. Ocean Networks Canada Society. https://doi.org/10.34943/4326c03a-a193-4bb7-b29b-82cee4fce281. Subset Query: 31142674. Accessed 2025-06-19."  / Citation Title
#CITATION9: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-02. Ocean Networks Canada Society. https://doi.org/10.34943/55e2b10a-190a-4334-98b4-9cbda08ea2f1. Subset Query: 31142680. Accessed 2025-06-19."  / Citation Title
#CITATION10: "Ocean Networks Canada Society. 2024. Cambridge Bay Conductivity Temperature Depth Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/83c71dca-11d5-41f4-81c1-fa03bfb1f4a8. Subset Query: 31142677. Accessed 2025-06-19."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_ConductivityTemperatureDepth_Temperature_20141013T000000Z_20250618T050000Z-NaN_clean_avg1hour_CSV_META.xml  / Metadata file name
#SEARCHID:  50611362                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113700                         / Latitude North
#LONGITUDE:  -105.060820                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Conductivity Temperature Depth          / Device Category
#DEVTOT:    10  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2014-10-12T23:48:40.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 1
#DEVCODE1:  SBECTD19p7518                        / Device Code of Device 1
#DEVID1:    23355                                / Device ID of Device 1
#
#DEPLDATE2: 2015-08-27T20:05:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 2
#DEVCODE2:  SBECTD19p7589                        / Device Code of Device 2
#DEVID2:    23491                                / Device ID of Device 2
#
#DEPLDATE3: 2016-08-25T22:24:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 3
#DEVCODE3:  SBECTD19p7518                        / Device Code of Device 3
#DEVID3:    23355                                / Device ID of Device 3
#
#DEPLDATE4: 2017-09-14T23:22:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 4
#DEVCODE4:  SBECTD19p7589                        / Device Code of Device 4
#DEVID4:    23491                                / Device ID of Device 4
#
#DEPLDATE5: 2018-07-26T20:58:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 5
#DEVCODE5:  SBECTD19p7518                        / Device Code of Device 5
#DEVID5:    23355                                / Device ID of Device 5
#
#DEPLDATE6: 2019-07-31T23:56:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "Sea-Bird SeaCAT SBE19plus V2 7036"   / Device Name of Device 6
#DEVCODE6:  SBECTD19p7036                        / Device Code of Device 6
#DEVID6:    23028                                / Device ID of Device 6
#
#DEPLDATE7: 2022-09-12T00:41:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 7
#DEVCODE7:  SBECTD19p7769                        / Device Code of Device 7
#DEVID7:    24000                                / Device ID of Device 7
#
#DEPLDATE8: 2023-08-01T20:38:00.000Z             / Device 8 Deployment Date
#DEVNAME8: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 8
#DEVCODE8:  SBECTD19p7769                        / Device Code of Device 8
#DEVID8:    24000                                / Device ID of Device 8
#
#DEPLDATE9: 2023-08-02T20:34:00.000Z             / Device 9 Deployment Date
#DEVNAME9: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 9
#DEVCODE9:  SBECTD19p7769                        / Device Code of Device 9
#DEVID9:    24000                                / Device ID of Device 9
#
#DEPLDATE10: 2024-08-29T17:11:00.000Z            / Device 10 Deployment Date
#DEVNAME10: "Sea-Bird SeaCAT SBE19plus V2 7128"  / Device Name of Device 10
#DEVCODE10:  SBECTD19p7128                       / Device Code of Device 10
#DEVID10:    23830                               / Device ID of Device 10
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2014-10-13T00:00:00.000Z             / Data Start Time
#DATETO:    2025-06-18T05:00:00.000Z             / Data End Time
#PERIODTOT: 7                                    / Number of Sample Periods
#PERIODST1: 2014-10-10T22:52:45.000Z             / Sample Period 1 Start Time
#PERIOD1:   0.346                                / Sensor Sample Period 1 (s)
#PERIODST2: 2015-03-17T00:28:11.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#PERIODST3: 2015-06-02T01:37:57.000Z             / Sample Period 3 Start Time
#PERIOD3:   1                                    / Sensor Sample Period 3 (s)
#PERIODST4: 2016-07-13T21:23:06.000Z             / Sample Period 4 Start Time
#PERIOD4:   1                                    / Sensor Sample Period 4 (s)
#PERIODST5: 2017-03-10T00:00:00.000Z             / Sample Period 5 Start Time
#PERIOD5:   1                                    / Sensor Sample Period 5 (s)
#PERIODST6: 2019-06-28T20:00:00.000Z             / Sample Period 6 Start Time
#PERIOD6:   1                                    / Sensor Sample Period 6 (s)
#PERIODST7: 2024-03-19T00:00:00.000Z             / Sample Period 7 Start Time
#PERIOD7:   1                                    / Sensor Sample Period 7 (s)
#RESAMPPRD: 3600                                 / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 70197                                / Samples in File
#TOTSMPEXP: 93629                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Temperature (C)", "Temperature QC Flag", "Temperature Count"
## END HEADER
2014-10-13T00:30:00.000Z, -1.100434867, 7, 10408
2014-10-13T01:30:00.000Z, -1.097800279, 7, 10408
2014-10-13T02:30:00.000Z, -1.083063464, 7, 10409
2014-10-13T03:30:00.000Z, -1.100789383, 7, 10408
2014-10-13T04:30:00.000Z, -1.09277843, 7, 10408
2014-10-13T05:30:00.000Z, -1.123719579, 7, 10409
2014-10-13T06:30:00.000Z, -1.124736068, 7, 10408
2014-10-13T07:30:00.000Z, -1.136647728, 7, 10409
2014-10-13T08:30:00.000Z, -1.133485502, 7, 10408
2014-10-13T09:30:00.000Z, -1.11058725, 7, 10408
2014-10-13T10:30:00.000Z, -1.126757014, 7, 10408
2014-10-13T11:30:00.000Z, -1.115512095, 7, 10409
2014-10-13T12:30:00.000Z, -1.118264931, 7, 10408
2014-10-13T13:30:00.000Z, -1.125352594, 7, 10408
2014-10-13T14:30:00.000Z, -1.127794236, 7, 10409
2014-10-13T15:30:00.000Z, -1.126721954, 7, 10408
2014-10-13T16:30:00.000Z, -1.141104362, 7, 10408
2014-10-13T17:30:00.000Z, -1.150804707, 7, 10409
2014-10-13T18:30:00.000Z, -1.145980486, 7, 10408
2014-10-13T19:30:00.000Z, -1.133782506, 7, 10409
2014-10-13T20:30:00.000Z, -1.140129794, 7, 10408
2014-10-13T21:30:00.000Z, -1.131396051, 7, 10408
2014-10-13T22:30:00.000Z, -1.127234579, 7, 10408
2014-10-13T23:30:00.000Z, -1.121549784, 7, 10409
2014-10-14T00:30:00.000Z, -1.121998261, 7, 10408
2014-10-14T01:30:00.000Z, -1.135654347, 7, 10409
2014-10-14T02:30:00.000Z, -1.123610695, 7, 10407
2014-10-14T03:30:00.000Z, -1.115170746, 7, 10409
2014-10-14T04:30:00.000Z, -1.125568822, 7, 10408
2014-10-14T05:30:00.000Z, -1.126101393, 7, 10409
2014-10-14T06:30:00.000Z, -1.140743524, 7, 10408
2014-10-14T07:30:00.000Z, -1.139781197, 7, 10408
2014-10-14T08:30:00.000Z, -1.127409732, 7, 10409
2014-10-14T09:30:00.000Z, -1.13109117, 7, 10408
2014-10-14T10:30:00.000Z, -1.12559707, 7, 10408
2014-10-14T11:30:00.000Z, -1.129423028, 7, 10409
2014-10-14T12:30:00.000Z, -1.130761203, 7, 10408
2014-10-14T13:30:00.000Z, -1.125921676, 7, 10408
2014-10-14T14:30:00.000Z, -1.120127796, 7, 10408
2014-10-14T15:30:00.000Z, -1.129026554, 7, 10409
2014-10-14T16:30:00.000Z, -1.133094697, 7, 10409
2014-10-14T17:30:00.000Z, -1.12776396, 7, 10408
2014-10-14T18:30:00.000Z, -1.130622713, 7, 10408
2014-10-14T19:30:00.000Z, -1.129640849, 7, 10409
2014-10-14T20:30:00.000Z, -1.153874058, 7, 10408
2014-10-14T21:30:00.000Z, -1.155256476, 7, 10408
2014-10-14T22:30:00.000Z, -1.141554093, 7, 10408
2014-10-14T23:30:00.000Z, -1.140662657, 7, 10409
2014-10-15T00:30:00.000Z, -1.121824817, 7, 10408
2014-10-15T01:30:00.000Z, -1.129006888, 7, 10409
2014-10-15T02:30:00.000Z, -1.147403545, 7, 10408
2014-10-15T03:30:00.000Z, -1.141813652, 7, 10409
2014-10-15T04:30:00.000Z, -1.150490354, 7, 10408
2014-10-15T05:30:00.000Z, -1.153923528, 7, 10409
2014-10-15T06:30:00.000Z, -1.147956505, 7, 10408
2014-10-15T07:30:00.000Z, -1.147599375, 7, 10408
2014-10-15T08:30:00.000Z, -1.146524517, 7, 10409
2014-10-15T09:30:00.000Z, -1.144094302, 7, 10408
2014-10-15T10:30:00.000Z, -1.146493957, 7, 10408
2014-10-15T11:30:00.000Z, -1.132900336, 7, 10409
2014-10-15T12:30:00.000Z, -1.146987913, 7, 10408
2014-10-15T13:30:00.000Z, -1.162572533, 7, 10409
2014-10-15T14:30:00.000Z, -1.177024625, 7, 10408
2014-10-15T15:30:00.000Z, -1.16260708, 7, 10409
2014-10-15T16:30:00.000Z, -1.154891238, 7, 10408
2014-10-15T17:30:00.000Z, -1.165289056, 7, 10408
2014-10-15T18:30:00.000Z, -1.170743659, 7, 10408
2014-10-15T19:30:00.000Z, -1.177148679, 7, 10409
2014-10-15T20:30:00.000Z, -1.169674164, 7, 10408
2014-10-15T21:30:00.000Z, -1.163642982, 7, 10409
2014-10-15T22:30:00.000Z, -1.153268294, 7, 10408
2014-10-15T23:30:00.000Z, -1.191241334, 7, 10408
2014-10-16T00:30:00.000Z, -1.176002604, 7, 10409
2014-10-16T01:30:00.000Z, -1.149377594, 7, 10408
2014-10-16T02:30:00.000Z, -1.154622867, 7, 10408
2014-10-16T03:30:00.000Z, -1.162384523, 7, 10409
2014-10-16T04:30:00.000Z, -1.175665815, 7, 10408
2014-10-16T05:30:00.000Z, -1.202279641, 7, 10408
2014-10-16T06:30:00.000Z, -1.192867035, 7, 10408
2014-10-16T07:30:00.000Z, -1.189176261, 7, 10409
2014-10-16T08:30:00.000Z, -1.198432292, 7, 10408
2014-10-16T09:30:00.000Z, -1.215108945, 7, 10408
2014-10-16T10:30:00.000Z, -1.187040599, 7, 10409
2014-10-16T11:30:00.000Z, -1.193911933, 7, 10408
2014-10-16T12:30:00.000Z, -1.202359256, 7, 10409
2014-10-16T13:30:00.000Z, -1.219052666, 7, 10407
2014-10-16T14:30:00.000Z, -1.169344058, 7, 10409
2014-10-16T15:30:00.000Z, -1.155837304, 7, 10409
2014-10-16T16:30:00.000Z, -1.104900749, 7, 10408
2014-10-16T17:30:00.000Z, -1.168877325, 7, 10408
2014-10-16T18:30:00.000Z, -1.201400922, 7, 10408
2014-10-16T19:30:00.000Z, -1.210248679, 7, 10409
2014-10-16T20:30:00.000Z, -1.159930044, 7, 10408
2014-10-16T21:30:00.000Z, -1.159887356, 7, 10408
2014-10-16T22:30:00.000Z, -1.109261453, 7, 10408
2014-10-16T23:30:00.000Z, -1.085379057, 7, 10409
2014-10-17T00:30:00.000Z, -1.10746764, 7, 10408
2014-10-17T01:30:00.000Z, -1.059704718, 7, 10408
2014-10-17T02:30:00.000Z, -0.87048925, 7, 10409
2014-10-17T03:30:00.000Z, -0.848658772, 7, 10408
2014-10-17T04:30:00.000Z, -0.842242511, 7, 10409
2014-10-17T05:30:00.000Z, -0.850541785, 7, 10408
2014-10-17T06:30:00.000Z, -0.864063759, 7, 10408
2014-10-17T07:30:00.000Z, -0.8879505, 7, 10408
2014-10-17T08:30:00.000Z, -1.012030118, 7, 10409
2014-10-17T09:30:00.000Z, -1.018298847, 7, 10408
2014-10-17T10:30:00.000Z, -1.036498607, 7, 10408
2014-10-17T11:30:00.000Z, -0.952717552, 7, 10409
2014-10-17T12:30:00.000Z, -0.943927095, 7, 10408
2014-10-17T13:30:00.000Z, -0.992576107, 7, 10409
2014-10-17T14:30:00.000Z, -1.030208264, 7, 10407
2014-10-17T15:30:00.000Z, -1.000659401, 7, 10409
2014-10-17T16:30:00.000Z, -0.972128744, 7, 10409
2014-10-17T17:30:00.000Z, -1.027941318, 7, 10407
2014-10-17T18:30:00.000Z, -1.007349928, 7, 10371
2014-10-17T19:30:00.000Z, -0.993390883, 7, 10409
2014-10-17T20:30:00.000Z, -1.027237846, 7, 10408
2014-10-17T21:30:00.000Z, -1.072145023, 7, 10408
2014-10-17T22:30:00.000Z, -1.117464527, 7, 10408
2014-10-17T23:30:00.000Z, -1.157143376, 7, 10409
2014-10-18T00:30:00.000Z, -1.108994072, 7, 10408
2014-10-18T01:30:00.000Z, -1.100937279, 7, 10408
2014-10-18T02:30:00.000Z, -1.080411596, 7, 10409
2014-10-18T03:30:00.000Z, -1.105898203, 7, 10408
2014-10-18T04:30:00.000Z, -1.087487328, 7, 10409
2014-10-18T05:30:00.000Z, -1.070619706, 7, 10408
2014-10-18T06:30:00.000Z, -1.102153209, 7, 10408
2014-10-18T07:30:00.000Z, -1.06752273, 7, 10409
2014-10-18T08:30:00.000Z, -1.1635755, 7, 10408
2014-10-18T09:30:00.000Z, -1.130147934, 7, 10408
2014-10-18T10:30:00.000Z, -1.10529852, 7, 10408
2014-10-18T11:30:00.000Z, -1.135730906, 7, 10409
2014-10-18T12:30:00.000Z, -1.104156918, 7, 10408
2014-10-18T13:30:00.000Z, -1.135712087, 7, 10408
2014-10-18T14:30:00.000Z, -1.100343462, 7, 10409
2014-10-18T15:30:00.000Z, -1.120432437, 7, 10408
2014-10-18T16:30:00.000Z, -1.129945532, 7, 10408
2014-10-18T17:30:00.000Z, -1.122230281, 7, 10409
2014-10-18T18:30:00.000Z, -1.143261823, 7, 10260
2014-10-18T19:30:00.000Z, -1.143637125, 7, 10408
2014-10-18T20:30:00.000Z, -1.139884014, 7, 10409
2014-10-18T21:30:00.000Z, -1.138018428, 7, 10408
2014-10-18T22:30:00.000Z, -1.149357556, 7, 10409
2014-10-18T23:30:00.000Z, -1.152441122, 7, 10408
2014-10-19T00:30:00.000Z, -1.16224411, 7, 10408
2014-10-19T01:30:00.000Z, -1.157217342, 7, 10408
2014-10-19T02:30:00.000Z, -1.147251523, 7, 10409
2014-10-19T03:30:00.000Z, -1.146605678, 7, 10408
2014-10-19T04:30:00.000Z, -1.143135405, 7, 10408
2014-10-19T05:30:00.000Z, -1.147234845, 7, 10409
2014-10-19T06:30:00.000Z, -1.143450528, 7, 10408
2014-10-19T07:30:00.000Z, -1.143649222, 7, 10408
2014-10-19T08:30:00.000Z, -1.160929061, 7, 10409
2014-10-19T09:30:00.000Z, -1.128599279, 7, 10408
2014-10-19T10:30:00.000Z, -1.147308858, 7, 10409
2014-10-19T11:30:00.000Z, -1.138006485, 7, 10408
2014-10-19T12:30:00.000Z, -1.156629881, 7, 10408
2014-10-19T13:30:00.000Z, -1.130428293, 7, 10409
2014-10-19T14:30:00.000Z, -1.143989873, 7, 10408
2014-10-19T15:30:00.000Z, -1.12134241, 7, 10408
2014-10-19T16:30:00.000Z, -1.12776747, 7, 10409
2014-10-19T17:30:00.000Z, -1.14985712, 7, 10408
2014-10-19T18:30:00.000Z, -1.121205621, 7, 10408
2014-10-19T19:30:00.000Z, -1.144542367, 7, 10409
2014-10-19T20:30:00.000Z, -1.111871887, 7, 10408
2014-10-19T21:30:00.000Z, -1.109329208, 7, 10408
2014-10-19T22:30:00.000Z, -1.139944779, 7, 10409
2014-10-19T23:30:00.000Z, -1.127581159, 7, 10408
2014-10-20T00:30:00.000Z, -1.145225086, 7, 10408
2014-10-20T01:30:00.000Z, -1.146900154, 7, 10409
2014-10-20T02:30:00.000Z, -1.168181015, 7, 10408
2014-10-20T03:30:00.000Z, -1.191495696, 7, 10408
2014-10-20T04:30:00.000Z, -1.141029208, 7, 10408
2014-10-20T05:30:00.000Z, -1.165339572, 7, 10409
2014-10-20T06:30:00.000Z, -1.125454972, 7, 10409
2014-10-20T07:30:00.000Z, -1.136915719, 7, 10408
2014-10-20T08:30:00.000Z, -1.127210338, 7, 10408
2014-10-20T09:30:00.000Z, -1.149226093, 7, 10409
2014-10-20T10:30:00.000Z, -1.125255755, 7, 10408
2014-10-20T11:30:00.000Z, -1.12999756, 7, 10408
2014-10-20T12:30:00.000Z, -1.180739575, 7, 10408
2014-10-20T13:30:00.000Z, -1.159520021, 7, 10409
2014-10-20T14:30:00.000Z, -1.18797574, 7, 10408
2014-10-20T15:30:00.000Z, -1.157551931, 7, 10408
2014-10-20T16:30:00.000Z, -1.15578092, 7, 10409
2014-10-20T17:30:00.000Z, -1.180012788, 7, 10408
2014-10-20T18:30:00.000Z, -1.137711423, 7, 10409
2014-10-20T19:30:00.000Z, -1.150658282, 7, 10408
2014-10-20T20:30:00.000Z, -1.143666814, 7, 10408
2014-10-20T21:30:00.000Z, -1.165438889, 7, 10409
2014-10-20T22:30:00.000Z, -1.124818726, 7, 10408
2014-10-20T23:30:00.000Z, -1.135820417, 7, 10408
2014-10-21T00:30:00.000Z, -1.15680221, 7, 10408
2014-10-21T01:30:00.000Z, -1.156300125, 7, 10409
2014-10-21T02:30:00.000Z, -1.183674654, 7, 10408
2014-10-21T03:30:00.000Z, -1.152771166, 7, 10408
2014-10-21T04:30:00.000Z, -1.156634038, 7, 10409
2014-10-21T05:30:00.000Z, -1.164833, 7, 10409
2014-10-21T06:30:00.000Z, -1.141380849, 7, 10407
2014-10-21T07:30:00.000Z, -1.162681804, 7, 10409
2014-10-21T08:30:00.000Z, -1.124396493, 7, 10408
2014-10-21T09:30:00.000Z, -1.162320905, 7, 10409
2014-10-21T10:30:00.000Z, -1.146536626, 7, 10408
2014-10-21T11:30:00.000Z, -1.11200221, 7, 10408
2014-10-21T12:30:00.000Z, -1.135989903, 7, 10409
2014-10-21T13:30:00.000Z, -1.115031985, 7, 10408
2014-10-21T14:30:00.000Z, -1.165490046, 7, 10408
2014-10-21T15:30:00.000Z, -1.143812384, 7, 10409
2014-10-21T16:30:00.000Z, -1.107931572, 7, 10408
2014-10-21T17:30:00.000Z, -1.104581207, 7, 10408
2014-10-21T18:30:00.000Z, -1.104163605, 7, 10408
2014-10-21T19:30:00.000Z, -1.10946332, 7, 10409
2014-10-21T20:30:00.000Z, -1.096807128, 7, 10409
2014-10-21T21:30:00.000Z, -1.105535492, 7, 10408
2014-10-21T22:30:00.000Z, -1.097819005, 7, 10408
2014-10-21T23:30:00.000Z, -1.107765786, 7, 10408
2014-10-22T00:30:00.000Z, -1.094838985, 7, 10409
2014-10-22T01:30:00.000Z, -1.08711593, 7, 10408
2014-10-22T02:30:00.000Z, -1.117327902, 7, 10408
2014-10-22T03:30:00.000Z, -1.101940244, 7, 10409
2014-10-22T04:30:00.000Z, -1.111564828, 7, 10406
2014-10-22T05:30:00.000Z, -1.094398674, 7, 10410
2014-10-22T06:30:00.000Z, -1.102953891, 7, 10408
2014-10-22T07:30:00.000Z, -1.090625766, 7, 10409
2014-10-22T08:30:00.000Z, -1.086774087, 7, 10408
2014-10-22T09:30:00.000Z, -1.083016265, 7, 10409
2014-10-22T10:30:00.000Z, -1.08803138, 7, 10408
2014-10-22T11:30:00.000Z, -1.109104698, 7, 10408
2014-10-22T12:30:00.000Z, -1.088636728, 7, 10409
2014-10-22T13:30:00.000Z, -1.083770907, 7, 10408
2014-10-22T14:30:00.000Z, -1.081619571, 7, 10408
2014-10-22T15:30:00.000Z, -1.073537256, 7, 10409
2014-10-22T16:30:00.000Z, -1.072922752, 7, 10408
2014-10-22T17:30:00.000Z, -1.074511962, 7, 10408
2014-10-22T18:30:00.000Z, -1.065882437, 7, 10408
2014-10-22T19:30:00.000Z, -1.070156778, 7, 10409
2014-10-22T20:30:00.000Z, -1.065712481, 7, 10408
2014-10-22T21:30:00.000Z, -1.067351547, 7, 10408
2014-10-22T22:30:00.000Z, -1.058723633, 7, 10409
2014-10-22T23:30:00.000Z, -1.05834461, 7, 10408
2014-10-23T00:30:00.000Z, -1.062187386, 7, 10409
2014-10-23T01:30:00.000Z, -1.062979304, 7, 10408
2014-10-23T02:30:00.000Z, -1.056594946, 7, 10408
2014-10-23T03:30:00.000Z, -1.05699071, 7, 10409
