## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-19T00:58:35.068Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2014. Cambridge Bay Conductivity Temperature Depth Deployed 2014-09-26. Ocean Networks Canada Society. https://doi.org/10.34943/3b140acb-acd3-4f0e-8dd1-3ecde627f629. Subset Query: 31142618. Accessed 2025-06-19."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2015. Cambridge Bay Conductivity Temperature Depth Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/4dbc9b13-e9ba-4574-8a65-48b2a5708c5f. Subset Query: 31142619. Accessed 2025-06-19."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2016. Cambridge Bay Conductivity Temperature Depth Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/e802061f-3ba3-427a-82ec-3724643bd239. Subset Query: 31142621. Accessed 2025-06-19."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2017. Cambridge Bay Conductivity Temperature Depth Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/97d282bd-0306-4f6d-ac14-1cb43a57700c. Subset Query: 31142616. Accessed 2025-06-19."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2018. Cambridge Bay Conductivity Temperature Depth Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/40192126-dea4-46c5-8759-72cadeb9bb98. Subset Query: 31142622. Accessed 2025-06-19."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2019. Cambridge Bay Conductivity Temperature Depth Deployed 2019-07-31. Ocean Networks Canada Society. https://doi.org/10.34943/88e4918b-4328-4261-a4d2-164e45da4bdf. Subset Query: 31142614. Accessed 2025-06-19."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2022. Cambridge Bay Conductivity Temperature Depth Deployed 2022-09-12. Ocean Networks Canada Society. https://doi.org/10.34943/ccfdd35d-0b83-48a5-a48d-8c0865471581. Subset Query: 31142617. Accessed 2025-06-19."  / Citation Title
#CITATION8: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-01. Ocean Networks Canada Society. https://doi.org/10.34943/4326c03a-a193-4bb7-b29b-82cee4fce281. Subset Query: 31142623. Accessed 2025-06-19."  / Citation Title
#CITATION9: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-02. Ocean Networks Canada Society. https://doi.org/10.34943/55e2b10a-190a-4334-98b4-9cbda08ea2f1. Subset Query: 31142620. Accessed 2025-06-19."  / Citation Title
#CITATION10: "Ocean Networks Canada Society. 2024. Cambridge Bay Conductivity Temperature Depth Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/83c71dca-11d5-41f4-81c1-fa03bfb1f4a8. Subset Query: 31142615. Accessed 2025-06-19."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_ConductivityTemperatureDepth_Density_20141013T000000Z_20250618T050000Z-NaN_clean_avg1hour_CSV_META.xml  / Metadata file name
#SEARCHID:  50611356                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113700                         / Latitude North
#LONGITUDE:  -105.060820                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Conductivity Temperature Depth          / Device Category
#DEVTOT:    10  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2014-10-12T23:48:40.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 1
#DEVCODE1:  SBECTD19p7518                        / Device Code of Device 1
#DEVID1:    23355                                / Device ID of Device 1
#
#DEPLDATE2: 2015-08-27T20:05:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 2
#DEVCODE2:  SBECTD19p7589                        / Device Code of Device 2
#DEVID2:    23491                                / Device ID of Device 2
#
#DEPLDATE3: 2016-08-25T22:24:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 3
#DEVCODE3:  SBECTD19p7518                        / Device Code of Device 3
#DEVID3:    23355                                / Device ID of Device 3
#
#DEPLDATE4: 2017-09-14T23:22:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 4
#DEVCODE4:  SBECTD19p7589                        / Device Code of Device 4
#DEVID4:    23491                                / Device ID of Device 4
#
#DEPLDATE5: 2018-07-26T20:58:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 5
#DEVCODE5:  SBECTD19p7518                        / Device Code of Device 5
#DEVID5:    23355                                / Device ID of Device 5
#
#DEPLDATE6: 2019-07-31T23:56:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "Sea-Bird SeaCAT SBE19plus V2 7036"   / Device Name of Device 6
#DEVCODE6:  SBECTD19p7036                        / Device Code of Device 6
#DEVID6:    23028                                / Device ID of Device 6
#
#DEPLDATE7: 2022-09-12T00:41:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 7
#DEVCODE7:  SBECTD19p7769                        / Device Code of Device 7
#DEVID7:    24000                                / Device ID of Device 7
#
#DEPLDATE8: 2023-08-01T20:38:00.000Z             / Device 8 Deployment Date
#DEVNAME8: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 8
#DEVCODE8:  SBECTD19p7769                        / Device Code of Device 8
#DEVID8:    24000                                / Device ID of Device 8
#
#DEPLDATE9: 2023-08-02T20:34:00.000Z             / Device 9 Deployment Date
#DEVNAME9: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 9
#DEVCODE9:  SBECTD19p7769                        / Device Code of Device 9
#DEVID9:    24000                                / Device ID of Device 9
#
#DEPLDATE10: 2024-08-29T17:11:00.000Z            / Device 10 Deployment Date
#DEVNAME10: "Sea-Bird SeaCAT SBE19plus V2 7128"  / Device Name of Device 10
#DEVCODE10:  SBECTD19p7128                       / Device Code of Device 10
#DEVID10:    23830                               / Device ID of Device 10
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2014-10-13T00:00:00.000Z             / Data Start Time
#DATETO:    2025-06-18T05:00:00.000Z             / Data End Time
#PERIODTOT: 7                                    / Number of Sample Periods
#PERIODST1: 2014-10-10T22:52:45.000Z             / Sample Period 1 Start Time
#PERIOD1:   0.346                                / Sensor Sample Period 1 (s)
#PERIODST2: 2015-03-17T00:28:11.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#PERIODST3: 2015-06-02T01:37:57.000Z             / Sample Period 3 Start Time
#PERIOD3:   1                                    / Sensor Sample Period 3 (s)
#PERIODST4: 2016-07-13T21:23:06.000Z             / Sample Period 4 Start Time
#PERIOD4:   1                                    / Sensor Sample Period 4 (s)
#PERIODST5: 2017-03-10T00:00:00.000Z             / Sample Period 5 Start Time
#PERIOD5:   1                                    / Sensor Sample Period 5 (s)
#PERIODST6: 2019-06-28T20:00:00.000Z             / Sample Period 6 Start Time
#PERIOD6:   1                                    / Sensor Sample Period 6 (s)
#PERIODST7: 2024-03-19T00:00:00.000Z             / Sample Period 7 Start Time
#PERIOD7:   1                                    / Sensor Sample Period 7 (s)
#RESAMPPRD: 3600                                 / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 66430                                / Samples in File
#TOTSMPEXP: 93629                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Density (kg/m3)", "Density QC Flag", "Density Count"
## END HEADER
2014-10-13T00:30:00.000Z, 1021.035024238, 7, 10408
2014-10-13T01:30:00.000Z, 1021.039928708, 7, 10408
2014-10-13T02:30:00.000Z, 1021.038158762, 7, 10409
2014-10-13T03:30:00.000Z, 1021.032287903, 7, 10408
2014-10-13T04:30:00.000Z, 1021.058810214, 7, 10408
2014-10-13T05:30:00.000Z, 1021.031874998, 7, 10409
2014-10-13T06:30:00.000Z, 1021.042076809, 7, 10408
2014-10-13T07:30:00.000Z, 1021.017410286, 7, 10409
2014-10-13T08:30:00.000Z, 1021.010341989, 7, 10408
2014-10-13T09:30:00.000Z, 1021.052011953, 7, 10408
2014-10-13T10:30:00.000Z, 1021.034290669, 7, 10408
2014-10-13T11:30:00.000Z, 1021.040550687, 7, 10409
2014-10-13T12:30:00.000Z, 1021.032968796, 7, 10408
2014-10-13T13:30:00.000Z, 1021.006446729, 7, 10408
2014-10-13T14:30:00.000Z, 1021.012927874, 7, 10409
2014-10-13T15:30:00.000Z, 1021.011852529, 7, 10408
2014-10-13T16:30:00.000Z, 1021.036197542, 7, 10408
2014-10-13T17:30:00.000Z, 1021.02552975, 7, 10409
2014-10-13T18:30:00.000Z, 1021.00997312, 7, 10408
2014-10-13T19:30:00.000Z, 1020.999423147, 7, 10409
2014-10-13T20:30:00.000Z, 1020.976637366, 7, 10408
2014-10-13T21:30:00.000Z, 1020.987767307, 7, 10408
2014-10-13T22:30:00.000Z, 1020.996653883, 7, 10408
2014-10-13T23:30:00.000Z, 1021.002002835, 7, 10409
2014-10-14T00:30:00.000Z, 1021.00566948, 7, 10408
2014-10-14T01:30:00.000Z, 1020.994939578, 7, 10409
2014-10-14T02:30:00.000Z, 1021.006198638, 7, 10407
2014-10-14T03:30:00.000Z, 1020.983067746, 7, 10409
2014-10-14T04:30:00.000Z, 1020.993693605, 7, 10408
2014-10-14T05:30:00.000Z, 1021.004757077, 7, 10409
2014-10-14T06:30:00.000Z, 1020.992684932, 7, 10408
2014-10-14T07:30:00.000Z, 1020.982276746, 7, 10408
2014-10-14T08:30:00.000Z, 1020.966555211, 7, 10409
2014-10-14T09:30:00.000Z, 1020.977584133, 7, 10408
2014-10-14T10:30:00.000Z, 1020.98924985, 7, 10408
2014-10-14T11:30:00.000Z, 1020.982199421, 7, 10409
2014-10-14T12:30:00.000Z, 1020.985242591, 7, 10408
2014-10-14T13:30:00.000Z, 1020.982282846, 7, 10408
2014-10-14T14:30:00.000Z, 1020.97850679, 7, 10408
2014-10-14T15:30:00.000Z, 1020.97117888, 7, 10409
2014-10-14T16:30:00.000Z, 1020.977110663, 7, 10409
2014-10-14T17:30:00.000Z, 1020.9814656, 7, 10408
2014-10-14T18:30:00.000Z, 1020.971771978, 7, 10408
2014-10-14T19:30:00.000Z, 1020.972848354, 7, 10409
2014-10-14T20:30:00.000Z, 1020.958439995, 7, 10408
2014-10-14T21:30:00.000Z, 1020.956131219, 7, 10408
2014-10-14T22:30:00.000Z, 1020.965281771, 7, 10408
2014-10-14T23:30:00.000Z, 1020.956650599, 7, 10409
2014-10-15T00:30:00.000Z, 1020.970106136, 7, 10408
2014-10-15T01:30:00.000Z, 1020.966790944, 7, 10409
2014-10-15T02:30:00.000Z, 1020.955045188, 7, 10408
2014-10-15T03:30:00.000Z, 1020.957743601, 7, 10409
2014-10-15T04:30:00.000Z, 1020.959503917, 7, 10408
2014-10-15T05:30:00.000Z, 1020.967137745, 7, 10409
2014-10-15T06:30:00.000Z, 1020.962048417, 7, 10408
2014-10-15T07:30:00.000Z, 1020.953819615, 7, 10408
2014-10-15T08:30:00.000Z, 1020.961347999, 7, 10409
2014-10-15T09:30:00.000Z, 1020.952211882, 7, 10408
2014-10-15T10:30:00.000Z, 1020.951195819, 7, 10408
2014-10-15T11:30:00.000Z, 1020.973096957, 7, 10409
2014-10-15T12:30:00.000Z, 1020.965207619, 7, 10408
2014-10-15T13:30:00.000Z, 1020.956889345, 7, 10409
2014-10-15T14:30:00.000Z, 1020.958644894, 7, 10408
2014-10-15T15:30:00.000Z, 1020.943865895, 7, 10409
2014-10-15T16:30:00.000Z, 1020.942726074, 7, 10408
2014-10-15T17:30:00.000Z, 1020.949630139, 7, 10408
2014-10-15T18:30:00.000Z, 1020.931093137, 7, 10408
2014-10-15T19:30:00.000Z, 1020.927192987, 7, 10409
2014-10-15T20:30:00.000Z, 1020.931131746, 7, 10408
2014-10-15T21:30:00.000Z, 1020.93052478, 7, 10409
2014-10-15T22:30:00.000Z, 1020.912891566, 7, 10408
2014-10-15T23:30:00.000Z, 1020.906983385, 7, 10408
2014-10-16T00:30:00.000Z, 1020.912142273, 7, 10409
2014-10-16T01:30:00.000Z, 1020.922606359, 7, 10408
2014-10-16T02:30:00.000Z, 1020.914260274, 7, 10408
2014-10-16T03:30:00.000Z, 1020.910233455, 7, 10409
2014-10-16T04:30:00.000Z, 1020.904682837, 7, 10408
2014-10-16T05:30:00.000Z, 1020.900771621, 7, 10408
2014-10-16T06:30:00.000Z, 1020.90503247, 7, 10408
2014-10-16T07:30:00.000Z, 1020.899172134, 7, 10409
2014-10-16T08:30:00.000Z, 1020.892054055, 7, 10408
2014-10-16T09:30:00.000Z, 1020.886511998, 7, 10408
2014-10-16T10:30:00.000Z, 1020.884880628, 7, 10409
2014-10-16T11:30:00.000Z, 1020.891859082, 7, 10408
2014-10-16T12:30:00.000Z, 1020.894100092, 7, 10409
2014-10-16T13:30:00.000Z, 1020.880485814, 7, 10407
2014-10-16T14:30:00.000Z, 1020.856044804, 7, 10409
2014-10-16T15:30:00.000Z, 1020.856519708, 7, 10409
2014-10-16T16:30:00.000Z, 1020.845106095, 7, 10408
2014-10-16T17:30:00.000Z, 1020.863321851, 7, 10408
2014-10-16T18:30:00.000Z, 1020.872022507, 7, 10408
2014-10-16T19:30:00.000Z, 1020.870177635, 7, 10409
2014-10-16T20:30:00.000Z, 1020.856409202, 7, 10408
2014-10-16T21:30:00.000Z, 1020.851101645, 7, 10408
2014-10-16T22:30:00.000Z, 1020.847487534, 7, 10408
2014-10-16T23:30:00.000Z, 1020.846875628, 7, 10409
2014-10-17T00:30:00.000Z, 1020.850560995, 7, 10408
2014-10-17T01:30:00.000Z, 1020.845396397, 7, 10408
2014-10-17T02:30:00.000Z, 1020.821178877, 7, 10409
2014-10-17T03:30:00.000Z, 1020.818214485, 7, 10408
2014-10-17T04:30:00.000Z, 1020.818125471, 7, 10409
2014-10-17T05:30:00.000Z, 1020.81733268, 7, 10408
2014-10-17T06:30:00.000Z, 1020.819033165, 7, 10408
2014-10-17T07:30:00.000Z, 1020.814970446, 7, 10408
2014-10-17T08:30:00.000Z, 1020.812894202, 7, 10409
2014-10-17T09:30:00.000Z, 1020.8099156, 7, 10406
2014-10-17T10:30:00.000Z, 1020.800975375, 7, 10408
2014-10-17T11:30:00.000Z, 1020.811249862, 7, 10409
2014-10-17T12:30:00.000Z, 1020.814881215, 7, 10408
2014-10-17T13:30:00.000Z, 1020.805294954, 7, 10409
2014-10-17T14:30:00.000Z, 1020.797354992, 7, 10407
2014-10-17T15:30:00.000Z, 1020.785476365, 7, 10409
2014-10-17T16:30:00.000Z, 1020.8016986, 7, 10409
2014-10-17T17:30:00.000Z, 1020.789751874, 7, 10407
2014-10-17T18:30:00.000Z, 1020.795446219, 7, 10371
2014-10-17T19:30:00.000Z, 1020.799861978, 7, 10409
2014-10-17T20:30:00.000Z, 1020.787723465, 7, 10408
2014-10-17T21:30:00.000Z, 1020.783914983, 7, 10408
2014-10-17T22:30:00.000Z, 1020.781772726, 7, 10408
2014-10-17T23:30:00.000Z, 1020.779936886, 7, 10409
2014-10-18T00:30:00.000Z, 1020.774615701, 7, 10408
2014-10-18T01:30:00.000Z, 1020.772870023, 7, 10408
2014-10-18T02:30:00.000Z, 1020.782092341, 7, 10409
2014-10-18T03:30:00.000Z, 1020.760324095, 7, 10408
2014-10-18T04:30:00.000Z, 1020.762806249, 7, 10409
2014-10-18T05:30:00.000Z, 1020.766792776, 7, 10408
2014-10-18T06:30:00.000Z, 1020.752072705, 7, 10408
2014-10-18T07:30:00.000Z, 1020.76386385, 7, 10409
2014-10-18T08:30:00.000Z, 1020.7723389, 7, 10408
2014-10-18T09:30:00.000Z, 1020.768794738, 7, 10408
2014-10-18T10:30:00.000Z, 1020.764102236, 7, 10408
2014-10-18T11:30:00.000Z, 1020.756868401, 7, 10409
2014-10-18T12:30:00.000Z, 1020.780580203, 7, 10408
2014-10-18T13:30:00.000Z, 1020.759171754, 7, 10408
2014-10-18T14:30:00.000Z, 1020.774164198, 7, 10409
2014-10-18T15:30:00.000Z, 1020.759191923, 7, 10408
2014-10-18T16:30:00.000Z, 1020.753970159, 7, 10408
2014-10-18T17:30:00.000Z, 1020.756622592, 7, 10409
2014-10-18T18:30:00.000Z, 1020.746498861, 7, 10260
2014-10-18T19:30:00.000Z, 1020.763507558, 7, 10408
2014-10-18T20:30:00.000Z, 1020.751654005, 7, 10409
2014-10-18T21:30:00.000Z, 1020.764878291, 7, 10408
2014-10-18T22:30:00.000Z, 1020.750821865, 7, 10409
