## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-19T00:58:31.435Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2014. Cambridge Bay Conductivity Temperature Depth Deployed 2014-09-26. Ocean Networks Canada Society. https://doi.org/10.34943/3b140acb-acd3-4f0e-8dd1-3ecde627f629. Subset Query: 31142654. Accessed 2025-06-19."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2015. Cambridge Bay Conductivity Temperature Depth Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/4dbc9b13-e9ba-4574-8a65-48b2a5708c5f. Subset Query: 31142658. Accessed 2025-06-19."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2016. Cambridge Bay Conductivity Temperature Depth Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/e802061f-3ba3-427a-82ec-3724643bd239. Subset Query: 31142655. Accessed 2025-06-19."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2017. Cambridge Bay Conductivity Temperature Depth Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/97d282bd-0306-4f6d-ac14-1cb43a57700c. Subset Query: 31142661. Accessed 2025-06-19."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2018. Cambridge Bay Conductivity Temperature Depth Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/40192126-dea4-46c5-8759-72cadeb9bb98. Subset Query: 31142657. Accessed 2025-06-19."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2019. Cambridge Bay Conductivity Temperature Depth Deployed 2019-07-31. Ocean Networks Canada Society. https://doi.org/10.34943/88e4918b-4328-4261-a4d2-164e45da4bdf. Subset Query: 31142662. Accessed 2025-06-19."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2022. Cambridge Bay Conductivity Temperature Depth Deployed 2022-09-12. Ocean Networks Canada Society. https://doi.org/10.34943/ccfdd35d-0b83-48a5-a48d-8c0865471581. Subset Query: 31142659. Accessed 2025-06-19."  / Citation Title
#CITATION8: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-01. Ocean Networks Canada Society. https://doi.org/10.34943/4326c03a-a193-4bb7-b29b-82cee4fce281. Subset Query: 31142660. Accessed 2025-06-19."  / Citation Title
#CITATION9: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-02. Ocean Networks Canada Society. https://doi.org/10.34943/55e2b10a-190a-4334-98b4-9cbda08ea2f1. Subset Query: 31142656. Accessed 2025-06-19."  / Citation Title
#CITATION10: "Ocean Networks Canada Society. 2024. Cambridge Bay Conductivity Temperature Depth Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/83c71dca-11d5-41f4-81c1-fa03bfb1f4a8. Subset Query: 31142663. Accessed 2025-06-19."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_ConductivityTemperatureDepth_Sigma-theta0dbar_20141013T000000Z_20250618T050000Z-NaN_clean_avg1hour_CSV_META.xml  / Metadata file name
#SEARCHID:  50611360                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113700                         / Latitude North
#LONGITUDE:  -105.060820                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Conductivity Temperature Depth          / Device Category
#DEVTOT:    10  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2014-10-12T23:48:40.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 1
#DEVCODE1:  SBECTD19p7518                        / Device Code of Device 1
#DEVID1:    23355                                / Device ID of Device 1
#
#DEPLDATE2: 2015-08-27T20:05:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 2
#DEVCODE2:  SBECTD19p7589                        / Device Code of Device 2
#DEVID2:    23491                                / Device ID of Device 2
#
#DEPLDATE3: 2016-08-25T22:24:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 3
#DEVCODE3:  SBECTD19p7518                        / Device Code of Device 3
#DEVID3:    23355                                / Device ID of Device 3
#
#DEPLDATE4: 2017-09-14T23:22:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 4
#DEVCODE4:  SBECTD19p7589                        / Device Code of Device 4
#DEVID4:    23491                                / Device ID of Device 4
#
#DEPLDATE5: 2018-07-26T20:58:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 5
#DEVCODE5:  SBECTD19p7518                        / Device Code of Device 5
#DEVID5:    23355                                / Device ID of Device 5
#
#DEPLDATE6: 2019-07-31T23:56:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "Sea-Bird SeaCAT SBE19plus V2 7036"   / Device Name of Device 6
#DEVCODE6:  SBECTD19p7036                        / Device Code of Device 6
#DEVID6:    23028                                / Device ID of Device 6
#
#DEPLDATE7: 2022-09-12T00:41:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 7
#DEVCODE7:  SBECTD19p7769                        / Device Code of Device 7
#DEVID7:    24000                                / Device ID of Device 7
#
#DEPLDATE8: 2023-08-01T20:38:00.000Z             / Device 8 Deployment Date
#DEVNAME8: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 8
#DEVCODE8:  SBECTD19p7769                        / Device Code of Device 8
#DEVID8:    24000                                / Device ID of Device 8
#
#DEPLDATE9: 2023-08-02T20:34:00.000Z             / Device 9 Deployment Date
#DEVNAME9: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 9
#DEVCODE9:  SBECTD19p7769                        / Device Code of Device 9
#DEVID9:    24000                                / Device ID of Device 9
#
#DEPLDATE10: 2024-08-29T17:11:00.000Z            / Device 10 Deployment Date
#DEVNAME10: "Sea-Bird SeaCAT SBE19plus V2 7128"  / Device Name of Device 10
#DEVCODE10:  SBECTD19p7128                       / Device Code of Device 10
#DEVID10:    23830                               / Device ID of Device 10
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2014-10-13T00:00:00.000Z             / Data Start Time
#DATETO:    2025-06-18T05:00:00.000Z             / Data End Time
#PERIODTOT: 7                                    / Number of Sample Periods
#PERIODST1: 2014-10-10T22:52:45.000Z             / Sample Period 1 Start Time
#PERIOD1:   0.346                                / Sensor Sample Period 1 (s)
#PERIODST2: 2015-03-17T00:28:11.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#PERIODST3: 2015-06-02T01:37:57.000Z             / Sample Period 3 Start Time
#PERIOD3:   1                                    / Sensor Sample Period 3 (s)
#PERIODST4: 2016-07-13T21:23:06.000Z             / Sample Period 4 Start Time
#PERIOD4:   1                                    / Sensor Sample Period 4 (s)
#PERIODST5: 2017-03-10T00:00:00.000Z             / Sample Period 5 Start Time
#PERIOD5:   1                                    / Sensor Sample Period 5 (s)
#PERIODST6: 2019-06-28T20:00:00.000Z             / Sample Period 6 Start Time
#PERIOD6:   1                                    / Sensor Sample Period 6 (s)
#PERIODST7: 2024-03-19T00:00:00.000Z             / Sample Period 7 Start Time
#PERIOD7:   1                                    / Sensor Sample Period 7 (s)
#RESAMPPRD: 3600                                 / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 66383                                / Samples in File
#TOTSMPEXP: 93629                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Sigma-theta (0 dbar) (kg/m3)", "Sigma-theta (0 dbar) QC Flag", "Sigma-theta (0 dbar) Count"
## END HEADER
2014-10-13T00:30:00.000Z, 21.005125632, 7, 10408
2014-10-13T01:30:00.000Z, 21.010434949, 7, 10408
2014-10-13T02:30:00.000Z, 21.008922508, 7, 10409
2014-10-13T03:30:00.000Z, 21.003010602, 7, 10408
2014-10-13T04:30:00.000Z, 21.029267882, 7, 10408
2014-10-13T05:30:00.000Z, 21.0019145, 7, 10409
2014-10-13T06:30:00.000Z, 21.011460349, 7, 10408
2014-10-13T07:30:00.000Z, 20.986200457, 7, 10409
2014-10-13T08:30:00.000Z, 20.97868928, 7, 10408
2014-10-13T09:30:00.000Z, 21.020256411, 7, 10408
2014-10-13T10:30:00.000Z, 21.002813984, 7, 10408
2014-10-13T11:30:00.000Z, 21.009609908, 7, 10409
2014-10-13T12:30:00.000Z, 21.002652153, 7, 10408
2014-10-13T13:30:00.000Z, 20.976531205, 7, 10408
2014-10-13T14:30:00.000Z, 20.98332692, 7, 10409
2014-10-13T15:30:00.000Z, 20.982280898, 7, 10408
2014-10-13T16:30:00.000Z, 21.00663877, 7, 10408
2014-10-13T17:30:00.000Z, 20.995649789, 7, 10409
2014-10-13T18:30:00.000Z, 20.979707416, 7, 10408
2014-10-13T19:30:00.000Z, 20.96851179, 7, 10409
2014-10-13T20:30:00.000Z, 20.945242112, 7, 10408
2014-10-13T21:30:00.000Z, 20.95609297, 7, 10408
2014-10-13T22:30:00.000Z, 20.965024, 7, 10408
2014-10-13T23:30:00.000Z, 20.97075617, 7, 10409
2014-10-14T00:30:00.000Z, 20.974964589, 7, 10408
2014-10-14T01:30:00.000Z, 20.964681252, 7, 10409
2014-10-14T02:30:00.000Z, 20.976252533, 7, 10407
2014-10-14T03:30:00.000Z, 20.953249644, 7, 10409
2014-10-14T04:30:00.000Z, 20.963739758, 7, 10408
2014-10-14T05:30:00.000Z, 20.974537114, 7, 10409
2014-10-14T06:30:00.000Z, 20.961989034, 7, 10408
2014-10-14T07:30:00.000Z, 20.951050409, 7, 10408
2014-10-14T08:30:00.000Z, 20.934814045, 7, 10409
2014-10-14T09:30:00.000Z, 20.945531069, 7, 10408
2014-10-14T10:30:00.000Z, 20.957224999, 7, 10408
2014-10-14T11:30:00.000Z, 20.950498506, 7, 10409
2014-10-14T12:30:00.000Z, 20.954060737, 7, 10408
2014-10-14T13:30:00.000Z, 20.951663817, 7, 10408
2014-10-14T14:30:00.000Z, 20.948315161, 7, 10408
2014-10-14T15:30:00.000Z, 20.941262663, 7, 10409
2014-10-14T16:30:00.000Z, 20.947308156, 7, 10409
2014-10-14T17:30:00.000Z, 20.951622879, 7, 10408
2014-10-14T18:30:00.000Z, 20.941681168, 7, 10408
2014-10-14T19:30:00.000Z, 20.942419696, 7, 10409
2014-10-14T20:30:00.000Z, 20.927604005, 7, 10408
2014-10-14T21:30:00.000Z, 20.924981384, 7, 10408
2014-10-14T22:30:00.000Z, 20.933993362, 7, 10408
2014-10-14T23:30:00.000Z, 20.925466764, 7, 10409
2014-10-15T00:30:00.000Z, 20.939248232, 7, 10408
2014-10-15T01:30:00.000Z, 20.936375591, 7, 10409
2014-10-15T02:30:00.000Z, 20.924966869, 7, 10408
2014-10-15T03:30:00.000Z, 20.927918587, 7, 10409
2014-10-15T04:30:00.000Z, 20.929664926, 7, 10408
2014-10-15T05:30:00.000Z, 20.937087426, 7, 10409
2014-10-15T06:30:00.000Z, 20.931650459, 7, 10408
2014-10-15T07:30:00.000Z, 20.922982426, 7, 10408
2014-10-15T08:30:00.000Z, 20.930043292, 7, 10409
2014-10-15T09:30:00.000Z, 20.920506586, 7, 10408
2014-10-15T10:30:00.000Z, 20.919313895, 7, 10408
2014-10-15T11:30:00.000Z, 20.941243797, 7, 10409
2014-10-15T12:30:00.000Z, 20.933709684, 7, 10408
2014-10-15T13:30:00.000Z, 20.925780489, 7, 10409
2014-10-15T14:30:00.000Z, 20.928064464, 7, 10408
2014-10-15T15:30:00.000Z, 20.913527436, 7, 10409
2014-10-15T16:30:00.000Z, 20.912712815, 7, 10408
2014-10-15T17:30:00.000Z, 20.919540722, 7, 10408
2014-10-15T18:30:00.000Z, 20.901022273, 7, 10408
2014-10-15T19:30:00.000Z, 20.896851116, 7, 10409
2014-10-15T20:30:00.000Z, 20.900521266, 7, 10408
2014-10-15T21:30:00.000Z, 20.899601292, 7, 10409
2014-10-15T22:30:00.000Z, 20.881779806, 7, 10408
2014-10-15T23:30:00.000Z, 20.875755199, 7, 10408
2014-10-16T00:30:00.000Z, 20.881077265, 7, 10409
2014-10-16T01:30:00.000Z, 20.891725063, 7, 10408
2014-10-16T02:30:00.000Z, 20.883687186, 7, 10408
2014-10-16T03:30:00.000Z, 20.879817617, 7, 10409
2014-10-16T04:30:00.000Z, 20.874373304, 7, 10408
2014-10-16T05:30:00.000Z, 20.87043963, 7, 10408
2014-10-16T06:30:00.000Z, 20.874511243, 7, 10408
2014-10-16T07:30:00.000Z, 20.868382173, 7, 10409
2014-10-16T08:30:00.000Z, 20.860905855, 7, 10408
2014-10-16T09:30:00.000Z, 20.855001368, 7, 10408
2014-10-16T10:30:00.000Z, 20.853140493, 7, 10409
2014-10-16T11:30:00.000Z, 20.860045902, 7, 10408
2014-10-16T12:30:00.000Z, 20.862435711, 7, 10409
2014-10-16T13:30:00.000Z, 20.84912801, 7, 10407
2014-10-16T14:30:00.000Z, 20.825038725, 7, 10409
2014-10-16T15:30:00.000Z, 20.825900253, 7, 10409
2014-10-16T16:30:00.000Z, 20.814799636, 7, 10408
2014-10-16T17:30:00.000Z, 20.833208054, 7, 10408
2014-10-16T18:30:00.000Z, 20.842024553, 7, 10408
2014-10-16T19:30:00.000Z, 20.840224204, 7, 10409
2014-10-16T20:30:00.000Z, 20.826287767, 7, 10408
2014-10-16T21:30:00.000Z, 20.820790561, 7, 10408
2014-10-16T22:30:00.000Z, 20.817003944, 7, 10408
2014-10-16T23:30:00.000Z, 20.8161735, 7, 10409
2014-10-17T00:30:00.000Z, 20.819847825, 7, 10408
2014-10-17T01:30:00.000Z, 20.814755673, 7, 10408
2014-10-17T02:30:00.000Z, 20.790689182, 7, 10409
2014-10-17T03:30:00.000Z, 20.787941757, 7, 10408
2014-10-17T04:30:00.000Z, 20.788029931, 7, 10409
2014-10-17T05:30:00.000Z, 20.787281672, 7, 10408
2014-10-17T06:30:00.000Z, 20.788973909, 7, 10408
2014-10-17T07:30:00.000Z, 20.784770514, 7, 10408
2014-10-17T08:30:00.000Z, 20.782503505, 7, 10409
2014-10-17T09:30:00.000Z, 20.779260152, 7, 10406
2014-10-17T10:30:00.000Z, 20.770172081, 7, 10408
2014-10-17T11:30:00.000Z, 20.780215672, 7, 10409
2014-10-17T12:30:00.000Z, 20.783806049, 7, 10408
2014-10-17T13:30:00.000Z, 20.774197829, 7, 10409
2014-10-17T14:30:00.000Z, 20.766480737, 7, 10407
2014-10-17T15:30:00.000Z, 20.754928971, 7, 10409
2014-10-17T16:30:00.000Z, 20.771512656, 7, 10409
2014-10-17T17:30:00.000Z, 20.759836661, 7, 10407
2014-10-17T18:30:00.000Z, 20.765871856, 7, 10371
2014-10-17T19:30:00.000Z, 20.77042616, 7, 10409
2014-10-17T20:30:00.000Z, 20.758386976, 7, 10408
2014-10-17T21:30:00.000Z, 20.754463414, 7, 10408
2014-10-17T22:30:00.000Z, 20.752227775, 7, 10408
2014-10-17T23:30:00.000Z, 20.750253516, 7, 10409
2014-10-18T00:30:00.000Z, 20.744754819, 7, 10408
2014-10-18T01:30:00.000Z, 20.742896291, 7, 10408
2014-10-18T02:30:00.000Z, 20.752071375, 7, 10409
2014-10-18T03:30:00.000Z, 20.730294378, 7, 10408
2014-10-18T04:30:00.000Z, 20.732949911, 7, 10409
2014-10-18T05:30:00.000Z, 20.736967908, 7, 10408
2014-10-18T06:30:00.000Z, 20.72245976, 7, 10408
2014-10-18T07:30:00.000Z, 20.734177127, 7, 10409
2014-10-18T08:30:00.000Z, 20.742738349, 7, 10408
2014-10-18T09:30:00.000Z, 20.738991425, 7, 10408
2014-10-18T10:30:00.000Z, 20.734191603, 7, 10408
2014-10-18T11:30:00.000Z, 20.726651102, 7, 10409
2014-10-18T12:30:00.000Z, 20.750106776, 7, 10408
2014-10-18T13:30:00.000Z, 20.728538094, 7, 10408
2014-10-18T14:30:00.000Z, 20.743525502, 7, 10409
2014-10-18T15:30:00.000Z, 20.728659579, 7, 10408
2014-10-18T16:30:00.000Z, 20.723704386, 7, 10408
2014-10-18T17:30:00.000Z, 20.726644895, 7, 10409
2014-10-18T18:30:00.000Z, 20.716831928, 7, 10260
2014-10-18T19:30:00.000Z, 20.734135178, 7, 10408
2014-10-18T20:30:00.000Z, 20.722478242, 7, 10409
2014-10-18T21:30:00.000Z, 20.73572631, 7, 10408
2014-10-18T22:30:00.000Z, 20.721582536, 7, 10409
2014-10-18T23:30:00.000Z, 20.717259885, 7, 10408
2014-10-19T00:30:00.000Z, 20.718073075, 7, 10408
2014-10-19T01:30:00.000Z, 20.717170914, 7, 10408
2014-10-19T02:30:00.000Z, 20.720075753, 7, 10409
2014-10-19T03:30:00.000Z, 20.722842429, 7, 10408
2014-10-19T04:30:00.000Z, 20.728470648, 7, 10408
