## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-19T00:58:33.130Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2014. Cambridge Bay Conductivity Temperature Depth Deployed 2014-09-26. Ocean Networks Canada Society. https://doi.org/10.34943/3b140acb-acd3-4f0e-8dd1-3ecde627f629. Subset Query: 31142637. Accessed 2025-06-19."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2015. Cambridge Bay Conductivity Temperature Depth Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/4dbc9b13-e9ba-4574-8a65-48b2a5708c5f. Subset Query: 31142634. Accessed 2025-06-19."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2016. Cambridge Bay Conductivity Temperature Depth Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/e802061f-3ba3-427a-82ec-3724643bd239. Subset Query: 31142635. Accessed 2025-06-19."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2017. Cambridge Bay Conductivity Temperature Depth Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/97d282bd-0306-4f6d-ac14-1cb43a57700c. Subset Query: 31142642. Accessed 2025-06-19."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2018. Cambridge Bay Conductivity Temperature Depth Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/40192126-dea4-46c5-8759-72cadeb9bb98. Subset Query: 31142638. Accessed 2025-06-19."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2019. Cambridge Bay Conductivity Temperature Depth Deployed 2019-07-31. Ocean Networks Canada Society. https://doi.org/10.34943/88e4918b-4328-4261-a4d2-164e45da4bdf. Subset Query: 31142643. Accessed 2025-06-19."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2022. Cambridge Bay Conductivity Temperature Depth Deployed 2022-09-12. Ocean Networks Canada Society. https://doi.org/10.34943/ccfdd35d-0b83-48a5-a48d-8c0865471581. Subset Query: 31142639. Accessed 2025-06-19."  / Citation Title
#CITATION8: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-01. Ocean Networks Canada Society. https://doi.org/10.34943/4326c03a-a193-4bb7-b29b-82cee4fce281. Subset Query: 31142640. Accessed 2025-06-19."  / Citation Title
#CITATION9: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-02. Ocean Networks Canada Society. https://doi.org/10.34943/55e2b10a-190a-4334-98b4-9cbda08ea2f1. Subset Query: 31142636. Accessed 2025-06-19."  / Citation Title
#CITATION10: "Ocean Networks Canada Society. 2024. Cambridge Bay Conductivity Temperature Depth Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/83c71dca-11d5-41f4-81c1-fa03bfb1f4a8. Subset Query: 31142641. Accessed 2025-06-19."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_ConductivityTemperatureDepth_Pressure_20141013T000000Z_20250618T050000Z-NaN_clean_avg1hour_CSV_META.xml  / Metadata file name
#SEARCHID:  50611358                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113700                         / Latitude North
#LONGITUDE:  -105.060820                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Conductivity Temperature Depth          / Device Category
#DEVTOT:    10  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2014-10-12T23:48:40.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 1
#DEVCODE1:  SBECTD19p7518                        / Device Code of Device 1
#DEVID1:    23355                                / Device ID of Device 1
#
#DEPLDATE2: 2015-08-27T20:05:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 2
#DEVCODE2:  SBECTD19p7589                        / Device Code of Device 2
#DEVID2:    23491                                / Device ID of Device 2
#
#DEPLDATE3: 2016-08-25T22:24:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 3
#DEVCODE3:  SBECTD19p7518                        / Device Code of Device 3
#DEVID3:    23355                                / Device ID of Device 3
#
#DEPLDATE4: 2017-09-14T23:22:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 4
#DEVCODE4:  SBECTD19p7589                        / Device Code of Device 4
#DEVID4:    23491                                / Device ID of Device 4
#
#DEPLDATE5: 2018-07-26T20:58:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 5
#DEVCODE5:  SBECTD19p7518                        / Device Code of Device 5
#DEVID5:    23355                                / Device ID of Device 5
#
#DEPLDATE6: 2019-07-31T23:56:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "Sea-Bird SeaCAT SBE19plus V2 7036"   / Device Name of Device 6
#DEVCODE6:  SBECTD19p7036                        / Device Code of Device 6
#DEVID6:    23028                                / Device ID of Device 6
#
#DEPLDATE7: 2022-09-12T00:41:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 7
#DEVCODE7:  SBECTD19p7769                        / Device Code of Device 7
#DEVID7:    24000                                / Device ID of Device 7
#
#DEPLDATE8: 2023-08-01T20:38:00.000Z             / Device 8 Deployment Date
#DEVNAME8: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 8
#DEVCODE8:  SBECTD19p7769                        / Device Code of Device 8
#DEVID8:    24000                                / Device ID of Device 8
#
#DEPLDATE9: 2023-08-02T20:34:00.000Z             / Device 9 Deployment Date
#DEVNAME9: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 9
#DEVCODE9:  SBECTD19p7769                        / Device Code of Device 9
#DEVID9:    24000                                / Device ID of Device 9
#
#DEPLDATE10: 2024-08-29T17:11:00.000Z            / Device 10 Deployment Date
#DEVNAME10: "Sea-Bird SeaCAT SBE19plus V2 7128"  / Device Name of Device 10
#DEVCODE10:  SBECTD19p7128                       / Device Code of Device 10
#DEVID10:    23830                               / Device ID of Device 10
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2014-10-13T00:00:00.000Z             / Data Start Time
#DATETO:    2025-06-18T05:00:00.000Z             / Data End Time
#PERIODTOT: 7                                    / Number of Sample Periods
#PERIODST1: 2014-10-10T22:52:45.000Z             / Sample Period 1 Start Time
#PERIOD1:   0.346                                / Sensor Sample Period 1 (s)
#PERIODST2: 2015-03-17T00:28:11.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#PERIODST3: 2015-06-02T01:37:57.000Z             / Sample Period 3 Start Time
#PERIOD3:   1                                    / Sensor Sample Period 3 (s)
#PERIODST4: 2016-07-13T21:23:06.000Z             / Sample Period 4 Start Time
#PERIOD4:   1                                    / Sensor Sample Period 4 (s)
#PERIODST5: 2017-03-10T00:00:00.000Z             / Sample Period 5 Start Time
#PERIOD5:   1                                    / Sensor Sample Period 5 (s)
#PERIODST6: 2019-06-28T20:00:00.000Z             / Sample Period 6 Start Time
#PERIOD6:   1                                    / Sensor Sample Period 6 (s)
#PERIODST7: 2024-03-19T00:00:00.000Z             / Sample Period 7 Start Time
#PERIOD7:   1                                    / Sensor Sample Period 7 (s)
#RESAMPPRD: 3600                                 / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 70203                                / Samples in File
#TOTSMPEXP: 93629                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Pressure (decibar)", "Pressure QC Flag", "Pressure Count"
## END HEADER
2014-10-13T00:30:00.000Z, 6.133318409, 7, 10408
2014-10-13T01:30:00.000Z, 6.050446964, 7, 10408
2014-10-13T02:30:00.000Z, 5.998191565, 7, 10409
2014-10-13T03:30:00.000Z, 6.005812932, 7, 10408
2014-10-13T04:30:00.000Z, 6.060880477, 7, 10408
2014-10-13T05:30:00.000Z, 6.145007013, 7, 10409
2014-10-13T06:30:00.000Z, 6.279644408, 7, 10408
2014-10-13T07:30:00.000Z, 6.400470939, 7, 10409
2014-10-13T08:30:00.000Z, 6.491330899, 7, 10408
2014-10-13T09:30:00.000Z, 6.514055822, 7, 10408
2014-10-13T10:30:00.000Z, 6.455882014, 7, 10408
2014-10-13T11:30:00.000Z, 6.346546546, 7, 10409
2014-10-13T12:30:00.000Z, 6.21829756, 7, 10408
2014-10-13T13:30:00.000Z, 6.135350404, 7, 10408
2014-10-13T14:30:00.000Z, 6.070828226, 7, 10409
2014-10-13T15:30:00.000Z, 6.064842429, 7, 10408
2014-10-13T16:30:00.000Z, 6.061960319, 7, 10408
2014-10-13T17:30:00.000Z, 6.127277356, 7, 10409
2014-10-13T18:30:00.000Z, 6.206355304, 7, 10408
2014-10-13T19:30:00.000Z, 6.339122106, 7, 10409
2014-10-13T20:30:00.000Z, 6.437738663, 7, 10408
2014-10-13T21:30:00.000Z, 6.495516814, 7, 10408
2014-10-13T22:30:00.000Z, 6.486717141, 7, 10408
2014-10-13T23:30:00.000Z, 6.408450668, 7, 10409
2014-10-14T00:30:00.000Z, 6.2973701, 7, 10408
2014-10-14T01:30:00.000Z, 6.205058411, 7, 10409
2014-10-14T02:30:00.000Z, 6.141691169, 7, 10407
2014-10-14T03:30:00.000Z, 6.115457873, 7, 10409
2014-10-14T04:30:00.000Z, 6.14301912, 7, 10408
2014-10-14T05:30:00.000Z, 6.197732731, 7, 10409
2014-10-14T06:30:00.000Z, 6.294542563, 7, 10408
2014-10-14T07:30:00.000Z, 6.403200807, 7, 10408
2014-10-14T08:30:00.000Z, 6.509075704, 7, 10409
2014-10-14T09:30:00.000Z, 6.57304093, 7, 10408
2014-10-14T10:30:00.000Z, 6.567676787, 7, 10408
2014-10-14T11:30:00.000Z, 6.500968201, 7, 10409
2014-10-14T12:30:00.000Z, 6.394511434, 7, 10408
2014-10-14T13:30:00.000Z, 6.279254324, 7, 10408
2014-10-14T14:30:00.000Z, 6.19179314, 7, 10408
2014-10-14T15:30:00.000Z, 6.134838217, 7, 10409
2014-10-14T16:30:00.000Z, 6.111435777, 7, 10409
2014-10-14T17:30:00.000Z, 6.119964739, 7, 10408
2014-10-14T18:30:00.000Z, 6.170582052, 7, 10408
2014-10-14T19:30:00.000Z, 6.239921318, 7, 10409
2014-10-14T20:30:00.000Z, 6.322204266, 7, 10408
2014-10-14T21:30:00.000Z, 6.386458397, 7, 10408
2014-10-14T22:30:00.000Z, 6.415598194, 7, 10408
2014-10-14T23:30:00.000Z, 6.394065328, 7, 10409
2014-10-15T00:30:00.000Z, 6.328237125, 7, 10408
2014-10-15T01:30:00.000Z, 6.237132482, 7, 10409
2014-10-15T02:30:00.000Z, 6.167082917, 7, 10408
2014-10-15T03:30:00.000Z, 6.115416082, 7, 10409
2014-10-15T04:30:00.000Z, 6.117948885, 7, 10408
2014-10-15T05:30:00.000Z, 6.161243924, 7, 10409
2014-10-15T06:30:00.000Z, 6.232698021, 7, 10408
2014-10-15T07:30:00.000Z, 6.322648924, 7, 10408
2014-10-15T08:30:00.000Z, 6.418667211, 7, 10409
2014-10-15T09:30:00.000Z, 6.500770465, 7, 10408
2014-10-15T10:30:00.000Z, 6.536865872, 7, 10408
2014-10-15T11:30:00.000Z, 6.53189903, 7, 10409
2014-10-15T12:30:00.000Z, 6.458323597, 7, 10408
2014-10-15T13:30:00.000Z, 6.377753386, 7, 10409
2014-10-15T14:30:00.000Z, 6.26883138, 7, 10408
2014-10-15T15:30:00.000Z, 6.219619656, 7, 10409
2014-10-15T16:30:00.000Z, 6.153256341, 7, 10408
2014-10-15T17:30:00.000Z, 6.168536414, 7, 10408
2014-10-15T18:30:00.000Z, 6.164239047, 7, 10408
2014-10-15T19:30:00.000Z, 6.219467192, 7, 10409
2014-10-15T20:30:00.000Z, 6.274903248, 7, 10408
2014-10-15T21:30:00.000Z, 6.339314728, 7, 10409
2014-10-15T22:30:00.000Z, 6.378094735, 7, 10408
2014-10-15T23:30:00.000Z, 6.400234051, 7, 10408
2014-10-16T00:30:00.000Z, 6.36751955, 7, 10409
2014-10-16T01:30:00.000Z, 6.331158532, 7, 10408
2014-10-16T02:30:00.000Z, 6.267626729, 7, 10408
2014-10-16T03:30:00.000Z, 6.2350049, 7, 10409
2014-10-16T04:30:00.000Z, 6.212576576, 7, 10408
2014-10-16T05:30:00.000Z, 6.21600538, 7, 10408
2014-10-16T06:30:00.000Z, 6.255245676, 7, 10408
2014-10-16T07:30:00.000Z, 6.310391584, 7, 10409
2014-10-16T08:30:00.000Z, 6.383308609, 7, 10408
2014-10-16T09:30:00.000Z, 6.456772963, 7, 10408
2014-10-16T10:30:00.000Z, 6.505008262, 7, 10409
2014-10-16T11:30:00.000Z, 6.519781418, 7, 10408
2014-10-16T12:30:00.000Z, 6.488951004, 7, 10409
2014-10-16T13:30:00.000Z, 6.425195541, 7, 10407
2014-10-16T14:30:00.000Z, 6.354892689, 7, 10409
2014-10-16T15:30:00.000Z, 6.276233644, 7, 10409
2014-10-16T16:30:00.000Z, 6.214049962, 7, 10408
2014-10-16T17:30:00.000Z, 6.172144696, 7, 10408
2014-10-16T18:30:00.000Z, 6.147175058, 7, 10408
2014-10-16T19:30:00.000Z, 6.137658373, 7, 10409
2014-10-16T20:30:00.000Z, 6.173984435, 7, 10408
2014-10-16T21:30:00.000Z, 6.212783436, 7, 10408
2014-10-16T22:30:00.000Z, 6.250223002, 7, 10408
2014-10-16T23:30:00.000Z, 6.296033529, 7, 10409
2014-10-17T00:30:00.000Z, 6.297414585, 7, 10408
2014-10-17T01:30:00.000Z, 6.284503843, 7, 10408
2014-10-17T02:30:00.000Z, 6.261142569, 7, 10409
2014-10-17T03:30:00.000Z, 6.217453882, 7, 10408
2014-10-17T04:30:00.000Z, 6.181327313, 7, 10409
2014-10-17T05:30:00.000Z, 6.171825519, 7, 10408
2014-10-17T06:30:00.000Z, 6.172984147, 7, 10408
2014-10-17T07:30:00.000Z, 6.200814085, 7, 10408
2014-10-17T08:30:00.000Z, 6.234757133, 7, 10409
2014-10-17T09:30:00.000Z, 6.288760665, 7, 10408
2014-10-17T10:30:00.000Z, 6.318186779, 7, 10408
2014-10-17T11:30:00.000Z, 6.369288789, 7, 10409
2014-10-17T12:30:00.000Z, 6.378129228, 7, 10408
2014-10-17T13:30:00.000Z, 6.380406187, 7, 10409
2014-10-17T14:30:00.000Z, 6.332955222, 7, 10407
2014-10-17T15:30:00.000Z, 6.266980882, 7, 10409
2014-10-17T16:30:00.000Z, 6.194256125, 7, 10409
2014-10-17T17:30:00.000Z, 6.136223311, 7, 10407
2014-10-17T18:30:00.000Z, 6.067227943, 7, 10371
2014-10-17T19:30:00.000Z, 6.039435489, 7, 10409
2014-10-17T20:30:00.000Z, 6.017514796, 7, 10408
2014-10-17T21:30:00.000Z, 6.039237894, 7, 10408
2014-10-17T22:30:00.000Z, 6.056504228, 7, 10408
2014-10-17T23:30:00.000Z, 6.083222788, 7, 10409
2014-10-18T00:30:00.000Z, 6.121517487, 7, 10408
2014-10-18T01:30:00.000Z, 6.144960799, 7, 10408
2014-10-18T02:30:00.000Z, 6.155628783, 7, 10409
2014-10-18T03:30:00.000Z, 6.156052075, 7, 10408
2014-10-18T04:30:00.000Z, 6.121306177, 7, 10409
2014-10-18T05:30:00.000Z, 6.115605208, 7, 10408
2014-10-18T06:30:00.000Z, 6.070652671, 7, 10408
2014-10-18T07:30:00.000Z, 6.087364204, 7, 10409
2014-10-18T08:30:00.000Z, 6.065878843, 7, 10408
2014-10-18T09:30:00.000Z, 6.108763355, 7, 10408
2014-10-18T10:30:00.000Z, 6.131719927, 7, 10408
2014-10-18T11:30:00.000Z, 6.193208281, 7, 10409
2014-10-18T12:30:00.000Z, 6.247378171, 7, 10408
2014-10-18T13:30:00.000Z, 6.278580227, 7, 10408
2014-10-18T14:30:00.000Z, 6.281329426, 7, 10409
2014-10-18T15:30:00.000Z, 6.25845955, 7, 10408
2014-10-18T16:30:00.000Z, 6.203348194, 7, 10408
2014-10-18T17:30:00.000Z, 6.144657892, 7, 10409
2014-10-18T18:30:00.000Z, 6.079953411, 7, 10260
2014-10-18T19:30:00.000Z, 6.019810434, 7, 10408
2014-10-18T20:30:00.000Z, 5.979500817, 7, 10409
2014-10-18T21:30:00.000Z, 5.974885665, 7, 10408
2014-10-18T22:30:00.000Z, 5.992134691, 7, 10409
2014-10-18T23:30:00.000Z, 6.033828017, 7, 10408
2014-10-19T00:30:00.000Z, 6.088786991, 7, 10408
2014-10-19T01:30:00.000Z, 6.151888355, 7, 10408
2014-10-19T02:30:00.000Z, 6.197825151, 7, 10409
