## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-19T00:58:21.733Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2014. Cambridge Bay Conductivity Temperature Depth Deployed 2014-09-26. Ocean Networks Canada Society. https://doi.org/10.34943/3b140acb-acd3-4f0e-8dd1-3ecde627f629. Subset Query: 31142633. Accessed 2025-06-19."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2015. Cambridge Bay Conductivity Temperature Depth Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/4dbc9b13-e9ba-4574-8a65-48b2a5708c5f. Subset Query: 31142629. Accessed 2025-06-19."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2016. Cambridge Bay Conductivity Temperature Depth Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/e802061f-3ba3-427a-82ec-3724643bd239. Subset Query: 31142630. Accessed 2025-06-19."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2017. Cambridge Bay Conductivity Temperature Depth Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/97d282bd-0306-4f6d-ac14-1cb43a57700c. Subset Query: 31142625. Accessed 2025-06-19."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2018. Cambridge Bay Conductivity Temperature Depth Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/40192126-dea4-46c5-8759-72cadeb9bb98. Subset Query: 31142627. Accessed 2025-06-19."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2019. Cambridge Bay Conductivity Temperature Depth Deployed 2019-07-31. Ocean Networks Canada Society. https://doi.org/10.34943/88e4918b-4328-4261-a4d2-164e45da4bdf. Subset Query: 31142628. Accessed 2025-06-19."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2022. Cambridge Bay Conductivity Temperature Depth Deployed 2022-09-12. Ocean Networks Canada Society. https://doi.org/10.34943/ccfdd35d-0b83-48a5-a48d-8c0865471581. Subset Query: 31142631. Accessed 2025-06-19."  / Citation Title
#CITATION8: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-01. Ocean Networks Canada Society. https://doi.org/10.34943/4326c03a-a193-4bb7-b29b-82cee4fce281. Subset Query: 31142624. Accessed 2025-06-19."  / Citation Title
#CITATION9: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-02. Ocean Networks Canada Society. https://doi.org/10.34943/55e2b10a-190a-4334-98b4-9cbda08ea2f1. Subset Query: 31142632. Accessed 2025-06-19."  / Citation Title
#CITATION10: "Ocean Networks Canada Society. 2024. Cambridge Bay Conductivity Temperature Depth Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/83c71dca-11d5-41f4-81c1-fa03bfb1f4a8. Subset Query: 31142626. Accessed 2025-06-19."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_ConductivityTemperatureDepth_PracticalSalinity_20141013T000000Z_20250618T050000Z-NaN_clean_avg1hour_CSV_META.xml  / Metadata file name
#SEARCHID:  50611357                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113700                         / Latitude North
#LONGITUDE:  -105.060820                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Conductivity Temperature Depth          / Device Category
#DEVTOT:    10  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2014-10-12T23:48:40.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 1
#DEVCODE1:  SBECTD19p7518                        / Device Code of Device 1
#DEVID1:    23355                                / Device ID of Device 1
#
#DEPLDATE2: 2015-08-27T20:05:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 2
#DEVCODE2:  SBECTD19p7589                        / Device Code of Device 2
#DEVID2:    23491                                / Device ID of Device 2
#
#DEPLDATE3: 2016-08-25T22:24:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 3
#DEVCODE3:  SBECTD19p7518                        / Device Code of Device 3
#DEVID3:    23355                                / Device ID of Device 3
#
#DEPLDATE4: 2017-09-14T23:22:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 4
#DEVCODE4:  SBECTD19p7589                        / Device Code of Device 4
#DEVID4:    23491                                / Device ID of Device 4
#
#DEPLDATE5: 2018-07-26T20:58:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 5
#DEVCODE5:  SBECTD19p7518                        / Device Code of Device 5
#DEVID5:    23355                                / Device ID of Device 5
#
#DEPLDATE6: 2019-07-31T23:56:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "Sea-Bird SeaCAT SBE19plus V2 7036"   / Device Name of Device 6
#DEVCODE6:  SBECTD19p7036                        / Device Code of Device 6
#DEVID6:    23028                                / Device ID of Device 6
#
#DEPLDATE7: 2022-09-12T00:41:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 7
#DEVCODE7:  SBECTD19p7769                        / Device Code of Device 7
#DEVID7:    24000                                / Device ID of Device 7
#
#DEPLDATE8: 2023-08-01T20:38:00.000Z             / Device 8 Deployment Date
#DEVNAME8: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 8
#DEVCODE8:  SBECTD19p7769                        / Device Code of Device 8
#DEVID8:    24000                                / Device ID of Device 8
#
#DEPLDATE9: 2023-08-02T20:34:00.000Z             / Device 9 Deployment Date
#DEVNAME9: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 9
#DEVCODE9:  SBECTD19p7769                        / Device Code of Device 9
#DEVID9:    24000                                / Device ID of Device 9
#
#DEPLDATE10: 2024-08-29T17:11:00.000Z            / Device 10 Deployment Date
#DEVNAME10: "Sea-Bird SeaCAT SBE19plus V2 7128"  / Device Name of Device 10
#DEVCODE10:  SBECTD19p7128                       / Device Code of Device 10
#DEVID10:    23830                               / Device ID of Device 10
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2014-10-13T00:00:00.000Z             / Data Start Time
#DATETO:    2025-06-18T05:00:00.000Z             / Data End Time
#PERIODTOT: 7                                    / Number of Sample Periods
#PERIODST1: 2014-10-10T22:52:45.000Z             / Sample Period 1 Start Time
#PERIOD1:   0.346                                / Sensor Sample Period 1 (s)
#PERIODST2: 2015-03-17T00:28:11.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#PERIODST3: 2015-06-02T01:37:57.000Z             / Sample Period 3 Start Time
#PERIOD3:   1                                    / Sensor Sample Period 3 (s)
#PERIODST4: 2016-07-13T21:23:06.000Z             / Sample Period 4 Start Time
#PERIOD4:   1                                    / Sensor Sample Period 4 (s)
#PERIODST5: 2017-03-10T00:00:00.000Z             / Sample Period 5 Start Time
#PERIOD5:   1                                    / Sensor Sample Period 5 (s)
#PERIODST6: 2019-06-28T20:00:00.000Z             / Sample Period 6 Start Time
#PERIOD6:   1                                    / Sensor Sample Period 6 (s)
#PERIODST7: 2024-03-19T00:00:00.000Z             / Sample Period 7 Start Time
#PERIOD7:   1                                    / Sensor Sample Period 7 (s)
#RESAMPPRD: 3600                                 / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 66433                                / Samples in File
#TOTSMPEXP: 93629                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Practical Salinity (psu)", "Practical Salinity QC Flag", "Practical Salinity Count"
## END HEADER
2014-10-13T00:30:00.000Z, 26.172563739, 7, 10408
2014-10-13T01:30:00.000Z, 26.179148472, 7, 10408
2014-10-13T02:30:00.000Z, 26.17744671, 7, 10409
2014-10-13T03:30:00.000Z, 26.169948194, 7, 10408
2014-10-13T04:30:00.000Z, 26.202470177, 7, 10408
2014-10-13T05:30:00.000Z, 26.16834571, 7, 10409
2014-10-13T06:30:00.000Z, 26.180125903, 7, 10408
2014-10-13T07:30:00.000Z, 26.148797829, 7, 10409
2014-10-13T08:30:00.000Z, 26.139553834, 7, 10408
2014-10-13T09:30:00.000Z, 26.191143495, 7, 10408
2014-10-13T10:30:00.000Z, 26.169422771, 7, 10408
2014-10-13T11:30:00.000Z, 26.177934585, 7, 10409
2014-10-13T12:30:00.000Z, 26.169310309, 7, 10408
2014-10-13T13:30:00.000Z, 26.13697206, 7, 10408
2014-10-13T14:30:00.000Z, 26.145340561, 7, 10409
2014-10-13T15:30:00.000Z, 26.144059646, 7, 10408
2014-10-13T16:30:00.000Z, 26.173995609, 7, 10408
2014-10-13T17:30:00.000Z, 26.160322154, 7, 10409
2014-10-13T18:30:00.000Z, 26.14068259, 7, 10408
2014-10-13T19:30:00.000Z, 26.126981468, 7, 10409
2014-10-13T20:30:00.000Z, 26.09817598, 7, 10408
2014-10-13T21:30:00.000Z, 26.111666545, 7, 10408
2014-10-13T22:30:00.000Z, 26.12274143, 7, 10408
2014-10-13T23:30:00.000Z, 26.129887107, 7, 10409
2014-10-14T00:30:00.000Z, 26.135075884, 7, 10408
2014-10-14T01:30:00.000Z, 26.122229369, 7, 10409
2014-10-14T02:30:00.000Z, 26.136646305, 7, 10407
2014-10-14T03:30:00.000Z, 26.108323163, 7, 10409
2014-10-14T04:30:00.000Z, 26.121170907, 7, 10408
2014-10-14T05:30:00.000Z, 26.134501105, 7, 10409
2014-10-14T06:30:00.000Z, 26.118852709, 7, 10408
2014-10-14T07:30:00.000Z, 26.1053522, 7, 10408
2014-10-14T08:30:00.000Z, 26.085425171, 7, 10409
2014-10-14T09:30:00.000Z, 26.098624145, 7, 10408
2014-10-14T10:30:00.000Z, 26.113123924, 7, 10408
2014-10-14T11:30:00.000Z, 26.104776741, 7, 10409
2014-10-14T12:30:00.000Z, 26.109163297, 7, 10408
2014-10-14T13:30:00.000Z, 26.106252287, 7, 10408
2014-10-14T14:30:00.000Z, 26.102176854, 7, 10408
2014-10-14T15:30:00.000Z, 26.09337408, 7, 10409
2014-10-14T16:30:00.000Z, 26.100799107, 7, 10409
2014-10-14T17:30:00.000Z, 26.106182754, 7, 10408
2014-10-14T18:30:00.000Z, 26.093874251, 7, 10408
2014-10-14T19:30:00.000Z, 26.094797127, 7, 10409
2014-10-14T20:30:00.000Z, 26.076257379, 7, 10408
2014-10-14T21:30:00.000Z, 26.073005217, 7, 10408
2014-10-14T22:30:00.000Z, 26.084272262, 7, 10408
2014-10-14T23:30:00.000Z, 26.073749015, 7, 10409
2014-10-15T00:30:00.000Z, 26.090961232, 7, 10408
2014-10-15T01:30:00.000Z, 26.087339629, 7, 10409
2014-10-15T02:30:00.000Z, 26.073063317, 7, 10408
2014-10-15T03:30:00.000Z, 26.076764185, 7, 10409
2014-10-15T04:30:00.000Z, 26.07883457, 7, 10408
2014-10-15T05:30:00.000Z, 26.087968402, 7, 10409
2014-10-15T06:30:00.000Z, 26.081312692, 7, 10408
2014-10-15T07:30:00.000Z, 26.070611453, 7, 10408
2014-10-15T08:30:00.000Z, 26.079341474, 7, 10409
2014-10-15T09:30:00.000Z, 26.067587731, 7, 10408
2014-10-15T10:30:00.000Z, 26.066092275, 7, 10408
2014-10-15T11:30:00.000Z, 26.093311615, 7, 10409
2014-10-15T12:30:00.000Z, 26.083864595, 7, 10408
2014-10-15T13:30:00.000Z, 26.073921136, 7, 10409
2014-10-15T14:30:00.000Z, 26.076605525, 7, 10408
2014-10-15T15:30:00.000Z, 26.058789202, 7, 10409
2014-10-15T16:30:00.000Z, 26.057857264, 7, 10408
2014-10-15T17:30:00.000Z, 26.066190728, 7, 10408
2014-10-15T18:30:00.000Z, 26.043271061, 7, 10408
2014-10-15T19:30:00.000Z, 26.038062369, 7, 10409
2014-10-15T20:30:00.000Z, 26.042662298, 7, 10408
2014-10-15T21:30:00.000Z, 26.041581535, 7, 10409
2014-10-15T22:30:00.000Z, 26.019672271, 7, 10408
2014-10-15T23:30:00.000Z, 26.011885924, 7, 10408
2014-10-16T00:30:00.000Z, 26.018600452, 7, 10409
2014-10-16T01:30:00.000Z, 26.031990142, 7, 10408
2014-10-16T02:30:00.000Z, 26.022014076, 7, 10408
2014-10-16T03:30:00.000Z, 26.017162715, 7, 10409
2014-10-16T04:30:00.000Z, 26.010321109, 7, 10408
2014-10-16T05:30:00.000Z, 26.005227364, 7, 10408
2014-10-16T06:30:00.000Z, 26.010335108, 7, 10408
2014-10-16T07:30:00.000Z, 26.002801748, 7, 10409
2014-10-16T08:30:00.000Z, 25.993491968, 7, 10408
2014-10-16T09:30:00.000Z, 25.986059848, 7, 10408
2014-10-16T10:30:00.000Z, 25.98399829, 7, 10409
2014-10-16T11:30:00.000Z, 25.992465498, 7, 10408
2014-10-16T12:30:00.000Z, 25.995344462, 7, 10409
2014-10-16T13:30:00.000Z, 25.978774757, 7, 10407
2014-10-16T14:30:00.000Z, 25.949468258, 7, 10409
2014-10-16T15:30:00.000Z, 25.950646902, 7, 10409
2014-10-16T16:30:00.000Z, 25.937419773, 7, 10408
2014-10-16T17:30:00.000Z, 25.959558791, 7, 10408
2014-10-16T18:30:00.000Z, 25.970158071, 7, 10408
2014-10-16T19:30:00.000Z, 25.967856086, 7, 10409
2014-10-16T20:30:00.000Z, 25.951079862, 7, 10408
2014-10-16T21:30:00.000Z, 25.944300865, 7, 10408
2014-10-16T22:30:00.000Z, 25.940104641, 7, 10408
2014-10-16T23:30:00.000Z, 25.939317783, 7, 10409
2014-10-17T00:30:00.000Z, 25.943628257, 7, 10408
2014-10-17T01:30:00.000Z, 25.937884781, 7, 10408
2014-10-17T02:30:00.000Z, 25.910504832, 7, 10409
2014-10-17T03:30:00.000Z, 25.907398223, 7, 10408
2014-10-17T04:30:00.000Z, 25.907601124, 7, 10409
2014-10-17T05:30:00.000Z, 25.906555457, 7, 10408
2014-10-17T06:30:00.000Z, 25.908449299, 7, 10408
2014-10-17T07:30:00.000Z, 25.902942006, 7, 10408
2014-10-17T08:30:00.000Z, 25.898532126, 7, 10409
2014-10-17T09:30:00.000Z, 25.894460484, 7, 10406
2014-10-17T10:30:00.000Z, 25.883006927, 7, 10408
2014-10-17T11:30:00.000Z, 25.896423701, 7, 10409
2014-10-17T12:30:00.000Z, 25.900987279, 7, 10408
2014-10-17T13:30:00.000Z, 25.888504314, 7, 10409
2014-10-17T14:30:00.000Z, 25.878517421, 7, 10407
2014-10-17T15:30:00.000Z, 25.86458654, 7, 10409
2014-10-17T16:30:00.000Z, 25.885435671, 7, 10409
2014-10-17T17:30:00.000Z, 25.870335438, 7, 10407
2014-10-17T18:30:00.000Z, 25.878024742, 7, 10371
2014-10-17T19:30:00.000Z, 25.883820867, 7, 10409
2014-10-17T20:30:00.000Z, 25.868547886, 7, 10408
2014-10-17T21:30:00.000Z, 25.863224231, 7, 10408
2014-10-17T22:30:00.000Z, 25.86001447, 7, 10408
2014-10-17T23:30:00.000Z, 25.857218129, 7, 10409
2014-10-18T00:30:00.000Z, 25.850854295, 7, 10408
2014-10-18T01:30:00.000Z, 25.848638134, 7, 10408
2014-10-18T02:30:00.000Z, 25.860175733, 7, 10409
2014-10-18T03:30:00.000Z, 25.833023319, 7, 10408
2014-10-18T04:30:00.000Z, 25.836484062, 7, 10409
2014-10-18T05:30:00.000Z, 25.841617064, 7, 10408
2014-10-18T06:30:00.000Z, 25.823390623, 7, 10408
2014-10-18T07:30:00.000Z, 25.838201576, 7, 10409
2014-10-18T08:30:00.000Z, 25.847896551, 7, 10408
2014-10-18T09:30:00.000Z, 25.843545398, 7, 10408
2014-10-18T10:30:00.000Z, 25.837848261, 7, 10408
2014-10-18T11:30:00.000Z, 25.828249822, 7, 10409
2014-10-18T12:30:00.000Z, 25.857528661, 7, 10408
2014-10-18T13:30:00.000Z, 25.83059191, 7, 10408
2014-10-18T14:30:00.000Z, 25.849421385, 7, 10409
2014-10-18T15:30:00.000Z, 25.830872521, 7, 10408
2014-10-18T16:30:00.000Z, 25.824659233, 7, 10408
2014-10-18T17:30:00.000Z, 25.828362158, 7, 10409
2014-10-18T18:30:00.000Z, 25.816051043, 7, 10260
2014-10-18T19:30:00.000Z, 25.837418169, 7, 10408
2014-10-18T20:30:00.000Z, 25.82305525, 7, 10409
2014-10-18T21:30:00.000Z, 25.839434166, 7, 10408
2014-10-18T22:30:00.000Z, 25.821872937, 7, 10409
2014-10-18T23:30:00.000Z, 25.816500846, 7, 10408
2014-10-19T00:30:00.000Z, 25.817429007, 7, 10408
2014-10-19T01:30:00.000Z, 25.816354977, 7, 10408
2014-10-19T02:30:00.000Z, 25.820026006, 7, 10409
2014-10-19T03:30:00.000Z, 25.823450894, 7, 10408
