## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-19T00:58:31.551Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2014. Cambridge Bay Conductivity Temperature Depth Deployed 2014-09-26. Ocean Networks Canada Society. https://doi.org/10.34943/3b140acb-acd3-4f0e-8dd1-3ecde627f629. Subset Query: 31142609. Accessed 2025-06-19."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2015. Cambridge Bay Conductivity Temperature Depth Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/4dbc9b13-e9ba-4574-8a65-48b2a5708c5f. Subset Query: 31142611. Accessed 2025-06-19."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2016. Cambridge Bay Conductivity Temperature Depth Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/e802061f-3ba3-427a-82ec-3724643bd239. Subset Query: 31142604. Accessed 2025-06-19."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2017. Cambridge Bay Conductivity Temperature Depth Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/97d282bd-0306-4f6d-ac14-1cb43a57700c. Subset Query: 31142610. Accessed 2025-06-19."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2018. Cambridge Bay Conductivity Temperature Depth Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/40192126-dea4-46c5-8759-72cadeb9bb98. Subset Query: 31142613. Accessed 2025-06-19."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2019. Cambridge Bay Conductivity Temperature Depth Deployed 2019-07-31. Ocean Networks Canada Society. https://doi.org/10.34943/88e4918b-4328-4261-a4d2-164e45da4bdf. Subset Query: 31142608. Accessed 2025-06-19."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2022. Cambridge Bay Conductivity Temperature Depth Deployed 2022-09-12. Ocean Networks Canada Society. https://doi.org/10.34943/ccfdd35d-0b83-48a5-a48d-8c0865471581. Subset Query: 31142605. Accessed 2025-06-19."  / Citation Title
#CITATION8: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-01. Ocean Networks Canada Society. https://doi.org/10.34943/4326c03a-a193-4bb7-b29b-82cee4fce281. Subset Query: 31142606. Accessed 2025-06-19."  / Citation Title
#CITATION9: "Ocean Networks Canada Society. 2023. Cambridge Bay Conductivity Temperature Depth Deployed 2023-08-02. Ocean Networks Canada Society. https://doi.org/10.34943/55e2b10a-190a-4334-98b4-9cbda08ea2f1. Subset Query: 31142612. Accessed 2025-06-19."  / Citation Title
#CITATION10: "Ocean Networks Canada Society. 2024. Cambridge Bay Conductivity Temperature Depth Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/83c71dca-11d5-41f4-81c1-fa03bfb1f4a8. Subset Query: 31142607. Accessed 2025-06-19."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_ConductivityTemperatureDepth_Conductivity_20141013T000000Z_20250618T050000Z-NaN_clean_avg1hour_CSV_META.xml  / Metadata file name
#SEARCHID:  50611355                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113700                         / Latitude North
#LONGITUDE:  -105.060820                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Conductivity Temperature Depth          / Device Category
#DEVTOT:    10  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2014-10-12T23:48:40.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 1
#DEVCODE1:  SBECTD19p7518                        / Device Code of Device 1
#DEVID1:    23355                                / Device ID of Device 1
#
#DEPLDATE2: 2015-08-27T20:05:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 2
#DEVCODE2:  SBECTD19p7589                        / Device Code of Device 2
#DEVID2:    23491                                / Device ID of Device 2
#
#DEPLDATE3: 2016-08-25T22:24:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 3
#DEVCODE3:  SBECTD19p7518                        / Device Code of Device 3
#DEVID3:    23355                                / Device ID of Device 3
#
#DEPLDATE4: 2017-09-14T23:22:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "Sea-Bird SeaCAT SBE19plus V2 7589"   / Device Name of Device 4
#DEVCODE4:  SBECTD19p7589                        / Device Code of Device 4
#DEVID4:    23491                                / Device ID of Device 4
#
#DEPLDATE5: 2018-07-26T20:58:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "Sea-Bird SeaCAT SBE19plus V2 7518"   / Device Name of Device 5
#DEVCODE5:  SBECTD19p7518                        / Device Code of Device 5
#DEVID5:    23355                                / Device ID of Device 5
#
#DEPLDATE6: 2019-07-31T23:56:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "Sea-Bird SeaCAT SBE19plus V2 7036"   / Device Name of Device 6
#DEVCODE6:  SBECTD19p7036                        / Device Code of Device 6
#DEVID6:    23028                                / Device ID of Device 6
#
#DEPLDATE7: 2022-09-12T00:41:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 7
#DEVCODE7:  SBECTD19p7769                        / Device Code of Device 7
#DEVID7:    24000                                / Device ID of Device 7
#
#DEPLDATE8: 2023-08-01T20:38:00.000Z             / Device 8 Deployment Date
#DEVNAME8: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 8
#DEVCODE8:  SBECTD19p7769                        / Device Code of Device 8
#DEVID8:    24000                                / Device ID of Device 8
#
#DEPLDATE9: 2023-08-02T20:34:00.000Z             / Device 9 Deployment Date
#DEVNAME9: "Sea-Bird SeaCAT SBE19plus V2 7769"   / Device Name of Device 9
#DEVCODE9:  SBECTD19p7769                        / Device Code of Device 9
#DEVID9:    24000                                / Device ID of Device 9
#
#DEPLDATE10: 2024-08-29T17:11:00.000Z            / Device 10 Deployment Date
#DEVNAME10: "Sea-Bird SeaCAT SBE19plus V2 7128"  / Device Name of Device 10
#DEVCODE10:  SBECTD19p7128                       / Device Code of Device 10
#DEVID10:    23830                               / Device ID of Device 10
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2014-10-13T00:00:00.000Z             / Data Start Time
#DATETO:    2025-06-18T05:00:00.000Z             / Data End Time
#PERIODTOT: 7                                    / Number of Sample Periods
#PERIODST1: 2014-10-10T22:52:45.000Z             / Sample Period 1 Start Time
#PERIOD1:   0.346                                / Sensor Sample Period 1 (s)
#PERIODST2: 2015-03-17T00:28:11.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#PERIODST3: 2015-06-02T01:37:57.000Z             / Sample Period 3 Start Time
#PERIOD3:   1                                    / Sensor Sample Period 3 (s)
#PERIODST4: 2016-07-13T21:23:06.000Z             / Sample Period 4 Start Time
#PERIOD4:   1                                    / Sensor Sample Period 4 (s)
#PERIODST5: 2017-03-10T00:00:00.000Z             / Sample Period 5 Start Time
#PERIOD5:   1                                    / Sensor Sample Period 5 (s)
#PERIODST6: 2019-06-28T20:00:00.000Z             / Sample Period 6 Start Time
#PERIOD6:   1                                    / Sensor Sample Period 6 (s)
#PERIODST7: 2024-03-19T00:00:00.000Z             / Sample Period 7 Start Time
#PERIOD7:   1                                    / Sensor Sample Period 7 (s)
#RESAMPPRD: 3600                                 / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 66430                                / Samples in File
#TOTSMPEXP: 93629                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Conductivity (S/m)", "Conductivity QC Flag", "Conductivity Count"
## END HEADER
2014-10-13T00:30:00.000Z, 2.155950998, 7, 10408
2014-10-13T01:30:00.000Z, 2.156617259, 7, 10408
2014-10-13T02:30:00.000Z, 2.15745836, 7, 10409
2014-10-13T03:30:00.000Z, 2.155725194, 7, 10408
2014-10-13T04:30:00.000Z, 2.158707735, 7, 10408
2014-10-13T05:30:00.000Z, 2.154099822, 7, 10409
2014-10-13T06:30:00.000Z, 2.154925726, 7, 10408
2014-10-13T07:30:00.000Z, 2.151784997, 7, 10409
2014-10-13T08:30:00.000Z, 2.151300227, 7, 10408
2014-10-13T09:30:00.000Z, 2.156697295, 7, 10408
2014-10-13T10:30:00.000Z, 2.153992816, 7, 10408
2014-10-13T11:30:00.000Z, 2.155370278, 7, 10409
2014-10-13T12:30:00.000Z, 2.154533881, 7, 10408
2014-10-13T13:30:00.000Z, 2.15162705, 7, 10408
2014-10-13T14:30:00.000Z, 2.152094659, 7, 10409
2014-10-13T15:30:00.000Z, 2.152068495, 7, 10408
2014-10-13T16:30:00.000Z, 2.153376854, 7, 10408
2014-10-13T17:30:00.000Z, 2.15171043, 7, 10409
2014-10-13T18:30:00.000Z, 2.15055241, 7, 10408
2014-10-13T19:30:00.000Z, 2.150327553, 7, 10409
2014-10-13T20:30:00.000Z, 2.147743431, 7, 10408
2014-10-13T21:30:00.000Z, 2.149336353, 7, 10408
2014-10-13T22:30:00.000Z, 2.150444432, 7, 10408
2014-10-13T23:30:00.000Z, 2.151354831, 7, 10409
2014-10-14T00:30:00.000Z, 2.151711312, 7, 10408
2014-10-14T01:30:00.000Z, 2.149841209, 7, 10409
2014-10-14T02:30:00.000Z, 2.151717238, 7, 10407
2014-10-14T03:30:00.000Z, 2.150136195, 7, 10409
2014-10-14T04:30:00.000Z, 2.150421977, 7, 10408
2014-10-14T05:30:00.000Z, 2.151393766, 7, 10409
2014-10-14T06:30:00.000Z, 2.149255607, 7, 10408
2014-10-14T07:30:00.000Z, 2.148305615, 7, 10408
2014-10-14T08:30:00.000Z, 2.147620798, 7, 10409
2014-10-14T09:30:00.000Z, 2.148376427, 7, 10408
2014-10-14T10:30:00.000Z, 2.149830101, 7, 10408
2014-10-14T11:30:00.000Z, 2.148946691, 7, 10409
2014-10-14T12:30:00.000Z, 2.14918564, 7, 10408
2014-10-14T13:30:00.000Z, 2.149280156, 7, 10408
2014-10-14T14:30:00.000Z, 2.14934982, 7, 10408
2014-10-14T15:30:00.000Z, 2.14809986, 7, 10409
2014-10-14T16:30:00.000Z, 2.148391175, 7, 10409
2014-10-14T17:30:00.000Z, 2.149147291, 7, 10408
2014-10-14T18:30:00.000Z, 2.148034171, 7, 10408
2014-10-14T19:30:00.000Z, 2.148170672, 7, 10409
2014-10-14T20:30:00.000Z, 2.145185782, 7, 10408
2014-10-14T21:30:00.000Z, 2.144852782, 7, 10408
2014-10-14T22:30:00.000Z, 2.146602376, 7, 10408
2014-10-14T23:30:00.000Z, 2.145866899, 7, 10409
2014-10-15T00:30:00.000Z, 2.14839863, 7, 10408
2014-10-15T01:30:00.000Z, 2.147650343, 7, 10409
2014-10-15T02:30:00.000Z, 2.145364043, 7, 10408
2014-10-15T03:30:00.000Z, 2.146007917, 7, 10409
2014-10-15T04:30:00.000Z, 2.145594353, 7, 10408
2014-10-15T05:30:00.000Z, 2.14605845, 7, 10409
2014-10-15T06:30:00.000Z, 2.145951823, 7, 10408
2014-10-15T07:30:00.000Z, 2.145172321, 7, 10408
2014-10-15T08:30:00.000Z, 2.145904324, 7, 10409
2014-10-15T09:30:00.000Z, 2.145181583, 7, 10408
2014-10-15T10:30:00.000Z, 2.144912957, 7, 10408
2014-10-15T11:30:00.000Z, 2.147855587, 7, 10409
2014-10-15T12:30:00.000Z, 2.146215804, 7, 10408
2014-10-15T13:30:00.000Z, 2.14444098, 7, 10409
2014-10-15T14:30:00.000Z, 2.143690529, 7, 10408
2014-10-15T15:30:00.000Z, 2.14329298, 7, 10409
2014-10-15T16:30:00.000Z, 2.143726975, 7, 10408
2014-10-15T17:30:00.000Z, 2.143673026, 7, 10408
2014-10-15T18:30:00.000Z, 2.141589455, 7, 10408
2014-10-15T19:30:00.000Z, 2.140779757, 7, 10409
2014-10-15T20:30:00.000Z, 2.141617936, 7, 10408
2014-10-15T21:30:00.000Z, 2.141934437, 7, 10409
2014-10-15T22:30:00.000Z, 2.140965321, 7, 10408
2014-10-15T23:30:00.000Z, 2.137893369, 7, 10408
2014-10-16T00:30:00.000Z, 2.139396045, 7, 10409
2014-10-16T01:30:00.000Z, 2.142146382, 7, 10408
2014-10-16T02:30:00.000Z, 2.141049075, 7, 10408
2014-10-16T03:30:00.000Z, 2.140173886, 7, 10409
2014-10-16T04:30:00.000Z, 2.138788449, 7, 10408
2014-10-16T05:30:00.000Z, 2.136662831, 7, 10408
2014-10-16T06:30:00.000Z, 2.137664365, 7, 10408
2014-10-16T07:30:00.000Z, 2.137341325, 7, 10409
2014-10-16T08:30:00.000Z, 2.136038078, 7, 10408
2014-10-16T09:30:00.000Z, 2.13439117, 7, 10408
2014-10-16T10:30:00.000Z, 2.136073144, 7, 10409
2014-10-16T11:30:00.000Z, 2.136261406, 7, 10408
2014-10-16T12:30:00.000Z, 2.135924535, 7, 10409
2014-10-16T13:30:00.000Z, 2.133584049, 7, 10407
2014-10-16T14:30:00.000Z, 2.134624508, 7, 10409
2014-10-16T15:30:00.000Z, 2.135592575, 7, 10409
2014-10-16T16:30:00.000Z, 2.13792251, 7, 10408
2014-10-16T17:30:00.000Z, 2.135407436, 7, 10408
2014-10-16T18:30:00.000Z, 2.13407901, 7, 10408
2014-10-16T19:30:00.000Z, 2.133327308, 7, 10409
2014-10-16T20:30:00.000Z, 2.135354434, 7, 10408
2014-10-16T21:30:00.000Z, 2.134847997, 7, 10408
2014-10-16T22:30:00.000Z, 2.137841538, 7, 10408
2014-10-16T23:30:00.000Z, 2.139345106, 7, 10409
2014-10-17T00:30:00.000Z, 2.138226549, 7, 10408
2014-10-17T01:30:00.000Z, 2.140915973, 7, 10408
2014-10-17T02:30:00.000Z, 2.151220936, 7, 10409
2014-10-17T03:30:00.000Z, 2.152413224, 7, 10408
2014-10-17T04:30:00.000Z, 2.15284738, 7, 10409
2014-10-17T05:30:00.000Z, 2.152223813, 7, 10408
2014-10-17T06:30:00.000Z, 2.151482712, 7, 10408
2014-10-17T07:30:00.000Z, 2.1495031, 7, 10408
2014-10-17T08:30:00.000Z, 2.141054401, 7, 10409
2014-10-17T09:30:00.000Z, 2.140339531, 7, 10406
2014-10-17T10:30:00.000Z, 2.138284172, 7, 10408
2014-10-17T11:30:00.000Z, 2.144776931, 7, 10409
2014-10-17T12:30:00.000Z, 2.145699211, 7, 10408
2014-10-17T13:30:00.000Z, 2.141572702, 7, 10409
2014-10-17T14:30:00.000Z, 2.138356008, 7, 10407
2014-10-17T15:30:00.000Z, 2.139228057, 7, 10409
2014-10-17T16:30:00.000Z, 2.142669984, 7, 10409
2014-10-17T17:30:00.000Z, 2.137877609, 7, 10407
2014-10-17T18:30:00.000Z, 2.139801196, 7, 10371
2014-10-17T19:30:00.000Z, 2.141151108, 7, 10409
2014-10-17T20:30:00.000Z, 2.137783728, 7, 10408
2014-10-17T21:30:00.000Z, 2.134452318, 7, 10408
2014-10-17T22:30:00.000Z, 2.131255914, 7, 10408
2014-10-17T23:30:00.000Z, 2.128459717, 7, 10409
2014-10-18T00:30:00.000Z, 2.131118197, 7, 10408
2014-10-18T01:30:00.000Z, 2.131477003, 7, 10408
2014-10-18T02:30:00.000Z, 2.133686736, 7, 10409
2014-10-18T03:30:00.000Z, 2.129975248, 7, 10408
2014-10-18T04:30:00.000Z, 2.131434768, 7, 10409
2014-10-18T05:30:00.000Z, 2.132921238, 7, 10408
2014-10-18T06:30:00.000Z, 2.129489645, 7, 10408
2014-10-18T07:30:00.000Z, 2.132864157, 7, 10409
2014-10-18T08:30:00.000Z, 2.127337393, 7, 10408
2014-10-18T09:30:00.000Z, 2.129187802, 7, 10408
2014-10-18T10:30:00.000Z, 2.130378491, 7, 10408
2014-10-18T11:30:00.000Z, 2.127674118, 7, 10409
2014-10-18T12:30:00.000Z, 2.131943566, 7, 10408
2014-10-18T13:30:00.000Z, 2.127856872, 7, 10408
2014-10-18T14:30:00.000Z, 2.131579823, 7, 10409
2014-10-18T15:30:00.000Z, 2.128871146, 7, 10408
2014-10-18T16:30:00.000Z, 2.127779996, 7, 10408
2014-10-18T17:30:00.000Z, 2.12855971, 7, 10409
2014-10-18T18:30:00.000Z, 2.126259415, 7, 10260
2014-10-18T19:30:00.000Z, 2.127843811, 7, 10408
2014-10-18T20:30:00.000Z, 2.127003517, 7, 10409
2014-10-18T21:30:00.000Z, 2.128360274, 7, 10408
2014-10-18T22:30:00.000Z, 2.126299839, 7, 10409
2014-10-18T23:30:00.000Z, 2.125694685, 7, 10408
2014-10-19T00:30:00.000Z, 2.125129914, 7, 10408
2014-10-19T01:30:00.000Z, 2.125377817, 7, 10408
2014-10-19T02:30:00.000Z, 2.126304592, 7, 10409
2014-10-19T03:30:00.000Z, 2.126607025, 7, 10408
