## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-21T19:57:37.755Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2014. Cambridge Bay Fluorometer Turbidity Deployed 2014-09-26. Ocean Networks Canada Society. https://doi.org/10.34943/f1bccabd-adde-4a85-a0c2-1084d9099cc8. Subset Query: 31177931. Accessed 2025-06-21."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2015. Cambridge Bay Fluorometer Turbidity Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/25507fec-1cab-411f-a307-3278f1d7600f. Subset Query: 31177930. Accessed 2025-06-21."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2016. Cambridge Bay Fluorometer Turbidity Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/1740d05e-725e-432f-9c22-f60ced2fa508. Subset Query: 31177929. Accessed 2025-06-21."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2017. Cambridge Bay Fluorometer Turbidity Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/af27d2de-d170-4c13-a8f8-69c39744d8c3. Subset Query: 31177928. Accessed 2025-06-21."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2018. Cambridge Bay Fluorometer Turbidity Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/909aa66f-dd44-45fe-a243-2aca0880d58a. Subset Query: 31177926. Accessed 2025-06-21."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2019. Cambridge Bay Fluorometer Turbidity Deployed 2019-07-31. Ocean Networks Canada Society. https://doi.org/10.34943/c10759f2-d4a3-493f-a679-2d42b2e68fff. Subset Query: 31177927. Accessed 2025-06-21."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2024. Cambridge Bay Fluorometer Turbidity Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/db7a501a-834f-4544-b1e6-830247d681ca. Subset Query: 31177932. Accessed 2025-06-21."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_FluorometerTurbidity_Chlorophyll_20140927T204500Z_20250620T233000Z-NaN_clean_avg15minute_CSV_META.xml  / Metadata file name
#SEARCHID:  50649309                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113700                         / Latitude North
#LONGITUDE:  -105.060820                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Fluorometer Turbidity                   / Device Category
#DEVTOT:    7  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2014-09-26T22:36:00.000Z             / Device 1 Deployment Date
#DEVNAME1: "WET Labs ECO FLNTUS 3441"            / Device Name of Device 1
#DEVCODE1:  WETLABSFLNTUS3441                    / Device Code of Device 1
#DEVID1:    23357                                / Device ID of Device 1
#
#DEPLDATE2: 2015-08-27T20:05:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "WET Labs ECO FLNTUS 3923"            / Device Name of Device 2
#DEVCODE2:  WETLABSFLNTUS3923                    / Device Code of Device 2
#DEVID2:    23490                                / Device ID of Device 2
#
#DEPLDATE3: 2016-08-25T22:24:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "WET Labs ECO FLNTUS 3441"            / Device Name of Device 3
#DEVCODE3:  WETLABSFLNTUS3441                    / Device Code of Device 3
#DEVID3:    23357                                / Device ID of Device 3
#
#DEPLDATE4: 2017-09-14T23:22:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "WET Labs ECO FLNTUS 3923"            / Device Name of Device 4
#DEVCODE4:  WETLABSFLNTUS3923                    / Device Code of Device 4
#DEVID4:    23490                                / Device ID of Device 4
#
#DEPLDATE5: 2018-07-26T20:58:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "WET Labs ECO FLNTUS 2586"            / Device Name of Device 5
#DEVCODE5:  WETLABSFLNTU2586                     / Device Code of Device 5
#DEVID5:    23062                                / Device ID of Device 5
#
#DEPLDATE6: 2019-07-31T23:56:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "WET Labs ECO FLNTUS 3923"            / Device Name of Device 6
#DEVCODE6:  WETLABSFLNTUS3923                    / Device Code of Device 6
#DEVID6:    23490                                / Device ID of Device 6
#
#DEPLDATE7: 2024-08-29T17:11:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "WET Labs ECO FLNTUS 3923"            / Device Name of Device 7
#DEVCODE7:  WETLABSFLNTUS3923                    / Device Code of Device 7
#DEVID7:    23490                                / Device ID of Device 7
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2014-09-27T20:45:00.000Z             / Data Start Time
#DATETO:    2025-06-20T23:30:00.000Z             / Data End Time
#PERIODTOT: 3                                    / Number of Sample Periods
#PERIODST1: 2014-09-02T22:22:02.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#PERIODST2: 2015-06-02T01:37:52.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#PERIODST3: 2018-06-07T16:14:36.000Z             / Sample Period 3 Start Time
#PERIOD3:   1                                    / Sensor Sample Period 3 (s)
#RESAMPPRD: 900                                  / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 238339                               / Samples in File
#TOTSMPEXP: 376235                               / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Chlorophyll (ug/l)", "Chlorophyll QC Flag", "Chlorophyll Count"
## END HEADER
2014-09-27T20:52:30.000Z, NaN, 6, 410
2014-09-27T21:07:30.000Z, 1.523, 7, 900
2014-09-27T21:22:30.000Z, 0.843093333, 7, 900
2014-09-27T21:37:30.000Z, 1.021011111, 7, 900
2014-09-27T21:52:30.000Z, 0.897833333, 7, 900
2014-09-27T22:07:30.000Z, 0.934983333, 7, 900
2014-09-27T22:22:30.000Z, 0.860673016, 7, 630
2014-09-27T22:37:30.000Z, 0.770330607, 7, 856
2014-09-27T22:52:30.000Z, 0.991328889, 7, 900
2014-09-27T23:07:30.000Z, 0.935286667, 7, 900
2014-09-27T23:22:30.000Z, 0.822837778, 7, 900
2014-09-27T23:37:30.000Z, 0.772376667, 7, 900
2014-09-27T23:52:30.000Z, 0.788185556, 7, 900
2014-09-28T00:07:30.000Z, 0.766404444, 7, 900
2014-09-28T00:22:30.000Z, 0.751533333, 7, 900
2014-09-28T00:37:30.000Z, 0.740253333, 7, 900
2014-09-28T00:52:30.000Z, 0.74320356, 7, 899
2014-09-28T01:07:30.000Z, 0.68747, 7, 900
2014-09-28T01:22:30.000Z, 0.733451111, 7, 900
2014-09-28T01:37:30.000Z, 0.736831111, 7, 900
2014-09-28T01:52:30.000Z, 0.732094444, 7, 900
2014-09-28T02:07:30.000Z, 0.735923333, 7, 900
2014-09-28T02:22:30.000Z, 0.704438889, 7, 900
2014-09-28T02:37:30.000Z, 0.717465556, 7, 900
2014-09-28T02:52:30.000Z, 0.640325556, 7, 900
2014-09-28T03:07:30.000Z, 0.696371111, 7, 900
2014-09-28T03:22:30.000Z, 0.693475556, 7, 900
2014-09-28T03:37:30.000Z, 0.645881111, 7, 900
2014-09-28T03:52:30.000Z, 0.677006667, 7, 900
2014-09-28T04:07:30.000Z, 0.682943333, 7, 900
2014-09-28T04:22:30.000Z, 0.707323333, 7, 900
2014-09-28T04:37:30.000Z, 0.755606667, 7, 900
2014-09-28T04:52:30.000Z, 0.759483333, 7, 900
2014-09-28T05:07:30.000Z, 0.831468889, 7, 900
2014-09-28T05:22:30.000Z, 0.843878889, 7, 900
2014-09-28T05:37:30.000Z, 0.763778889, 7, 900
2014-09-28T05:52:30.000Z, 0.746887778, 7, 900
2014-09-28T06:07:30.000Z, 0.733728889, 7, 900
2014-09-28T06:22:30.000Z, 0.703406667, 7, 900
2014-09-28T06:37:30.000Z, 0.701416667, 7, 900
2014-09-28T06:52:30.000Z, 0.693585556, 7, 900
2014-09-28T07:07:30.000Z, 0.731083333, 7, 900
2014-09-28T07:22:30.000Z, 0.725142222, 7, 900
2014-09-28T07:37:30.000Z, 0.717193333, 7, 900
2014-09-28T07:52:30.000Z, 0.714141111, 7, 900
2014-09-28T08:07:30.000Z, 0.72014, 7, 900
2014-09-28T08:22:30.000Z, 0.710888889, 7, 900
2014-09-28T08:37:30.000Z, 0.707745556, 7, 900
2014-09-28T08:52:30.000Z, 0.72869, 7, 900
2014-09-28T09:07:30.000Z, 0.739173333, 7, 900
2014-09-28T09:22:30.000Z, 0.71551, 7, 900
2014-09-28T09:37:30.000Z, 0.725207778, 7, 900
2014-09-28T09:52:30.000Z, 0.713974444, 7, 900
2014-09-28T10:07:30.000Z, 0.672905556, 7, 900
2014-09-28T10:22:30.000Z, 0.710558889, 7, 900
2014-09-28T10:37:30.000Z, 0.735137778, 7, 900
2014-09-28T10:52:30.000Z, 0.750715556, 7, 900
2014-09-28T11:07:30.000Z, 0.733796667, 7, 900
2014-09-28T11:22:30.000Z, 0.741284598, 7, 896
2014-09-28T11:37:30.000Z, 0.755238889, 7, 900
2014-09-28T11:52:30.000Z, 0.718198889, 7, 900
2014-09-28T12:07:30.000Z, 0.703626667, 7, 900
2014-09-28T12:22:30.000Z, 0.722451111, 7, 900
2014-09-28T12:37:30.000Z, 0.731614444, 7, 900
2014-09-28T12:52:30.000Z, 0.705081111, 7, 900
2014-09-28T13:07:30.000Z, 0.669968889, 7, 900
2014-09-28T13:22:30.000Z, 0.657618889, 7, 900
2014-09-28T13:37:30.000Z, 0.665267778, 7, 900
2014-09-28T13:52:30.000Z, 0.660092222, 7, 900
2014-09-28T14:07:30.000Z, 0.659713333, 7, 900
2014-09-28T14:22:30.000Z, 0.638884444, 7, 900
2014-09-28T14:37:30.000Z, 0.615535556, 7, 900
2014-09-28T14:52:30.000Z, 0.62175, 7, 900
2014-09-28T15:07:30.000Z, 0.629634444, 7, 900
2014-09-28T15:22:30.000Z, 0.589501111, 7, 900
2014-09-28T15:37:30.000Z, 0.602017778, 7, 900
2014-09-28T15:52:30.000Z, 0.570541111, 7, 900
2014-09-28T16:07:30.000Z, 0.52898, 7, 900
2014-09-28T16:22:30.000Z, 0.562825556, 7, 900
2014-09-28T16:37:30.000Z, 0.55263, 7, 900
2014-09-28T16:52:30.000Z, 0.53381, 7, 900
2014-09-28T17:07:30.000Z, 0.538238889, 7, 900
2014-09-28T17:22:30.000Z, 0.495352222, 7, 900
2014-09-28T17:37:30.000Z, 0.465267778, 7, 900
2014-09-28T17:52:30.000Z, 0.47969, 7, 900
2014-09-28T18:07:30.000Z, 0.47655, 7, 900
2014-09-28T18:22:30.000Z, 0.493001111, 7, 900
2014-09-28T18:37:30.000Z, 0.453665556, 7, 900
2014-09-28T18:52:30.000Z, 0.471477778, 7, 900
2014-09-28T19:07:30.000Z, 0.454153504, 7, 899
2014-09-28T19:22:30.000Z, 0.421708102, 7, 901
2014-09-28T19:37:30.000Z, 0.455274444, 7, 900
2014-09-28T19:52:30.000Z, 0.498690768, 7, 899
2014-09-28T20:07:30.000Z, 0.456789123, 7, 901
2014-09-28T20:22:30.000Z, 0.487748889, 7, 900
2014-09-28T20:37:30.000Z, 0.498406007, 7, 899
2014-09-28T20:52:30.000Z, 0.50230289, 7, 865
2014-09-28T21:07:30.000Z, 0.481293333, 7, 900
2014-09-28T21:22:30.000Z, 0.506948889, 7, 900
2014-09-28T21:37:30.000Z, 0.551817372, 7, 898
2014-09-28T21:52:30.000Z, 0.525181818, 7, 902
2014-09-28T22:07:30.000Z, 0.529336667, 7, 900
2014-09-28T22:22:30.000Z, 0.653652222, 7, 900
2014-09-28T22:37:30.000Z, 0.59711, 7, 900
2014-09-28T22:52:30.000Z, 0.54544, 7, 900
2014-09-28T23:07:30.000Z, 0.551136667, 7, 900
2014-09-28T23:22:30.000Z, 0.625671111, 7, 900
2014-09-28T23:37:30.000Z, 0.632895556, 7, 900
2014-09-28T23:52:30.000Z, 0.612652222, 7, 900
2014-09-29T00:07:30.000Z, 0.584884916, 7, 895
2014-09-29T00:22:30.000Z, 0.635977778, 7, 900
2014-09-29T00:37:30.000Z, 0.589046667, 7, 900
2014-09-29T00:52:30.000Z, 0.607964444, 7, 900
2014-09-29T01:07:30.000Z, 0.570188889, 7, 900
