## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-21T19:57:38.315Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2014. Cambridge Bay Fluorometer Turbidity Deployed 2014-09-26. Ocean Networks Canada Society. https://doi.org/10.34943/f1bccabd-adde-4a85-a0c2-1084d9099cc8. Subset Query: 31177933. Accessed 2025-06-21."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2015. Cambridge Bay Fluorometer Turbidity Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/25507fec-1cab-411f-a307-3278f1d7600f. Subset Query: 31177934. Accessed 2025-06-21."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2016. Cambridge Bay Fluorometer Turbidity Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/1740d05e-725e-432f-9c22-f60ced2fa508. Subset Query: 31177935. Accessed 2025-06-21."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2017. Cambridge Bay Fluorometer Turbidity Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/af27d2de-d170-4c13-a8f8-69c39744d8c3. Subset Query: 31177937. Accessed 2025-06-21."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2018. Cambridge Bay Fluorometer Turbidity Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/909aa66f-dd44-45fe-a243-2aca0880d58a. Subset Query: 31177938. Accessed 2025-06-21."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2019. Cambridge Bay Fluorometer Turbidity Deployed 2019-07-31. Ocean Networks Canada Society. https://doi.org/10.34943/c10759f2-d4a3-493f-a679-2d42b2e68fff. Subset Query: 31177936. Accessed 2025-06-21."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2024. Cambridge Bay Fluorometer Turbidity Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/db7a501a-834f-4544-b1e6-830247d681ca. Subset Query: 31177939. Accessed 2025-06-21."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_FluorometerTurbidity_Turbidity_20140927T204500Z_20250620T233000Z-NaN_clean_avg15minute_CSV_META.xml  / Metadata file name
#SEARCHID:  50649310                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113700                         / Latitude North
#LONGITUDE:  -105.060820                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Fluorometer Turbidity                   / Device Category
#DEVTOT:    7  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2014-09-26T22:36:00.000Z             / Device 1 Deployment Date
#DEVNAME1: "WET Labs ECO FLNTUS 3441"            / Device Name of Device 1
#DEVCODE1:  WETLABSFLNTUS3441                    / Device Code of Device 1
#DEVID1:    23357                                / Device ID of Device 1
#
#DEPLDATE2: 2015-08-27T20:05:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "WET Labs ECO FLNTUS 3923"            / Device Name of Device 2
#DEVCODE2:  WETLABSFLNTUS3923                    / Device Code of Device 2
#DEVID2:    23490                                / Device ID of Device 2
#
#DEPLDATE3: 2016-08-25T22:24:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "WET Labs ECO FLNTUS 3441"            / Device Name of Device 3
#DEVCODE3:  WETLABSFLNTUS3441                    / Device Code of Device 3
#DEVID3:    23357                                / Device ID of Device 3
#
#DEPLDATE4: 2017-09-14T23:22:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "WET Labs ECO FLNTUS 3923"            / Device Name of Device 4
#DEVCODE4:  WETLABSFLNTUS3923                    / Device Code of Device 4
#DEVID4:    23490                                / Device ID of Device 4
#
#DEPLDATE5: 2018-07-26T20:58:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "WET Labs ECO FLNTUS 2586"            / Device Name of Device 5
#DEVCODE5:  WETLABSFLNTU2586                     / Device Code of Device 5
#DEVID5:    23062                                / Device ID of Device 5
#
#DEPLDATE6: 2019-07-31T23:56:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "WET Labs ECO FLNTUS 3923"            / Device Name of Device 6
#DEVCODE6:  WETLABSFLNTUS3923                    / Device Code of Device 6
#DEVID6:    23490                                / Device ID of Device 6
#
#DEPLDATE7: 2024-08-29T17:11:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "WET Labs ECO FLNTUS 3923"            / Device Name of Device 7
#DEVCODE7:  WETLABSFLNTUS3923                    / Device Code of Device 7
#DEVID7:    23490                                / Device ID of Device 7
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2014-09-27T20:45:00.000Z             / Data Start Time
#DATETO:    2025-06-20T23:30:00.000Z             / Data End Time
#PERIODTOT: 3                                    / Number of Sample Periods
#PERIODST1: 2014-09-02T22:22:02.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#PERIODST2: 2015-06-02T01:37:52.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#PERIODST3: 2018-06-07T16:14:36.000Z             / Sample Period 3 Start Time
#PERIOD3:   1                                    / Sensor Sample Period 3 (s)
#RESAMPPRD: 900                                  / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 238342                               / Samples in File
#TOTSMPEXP: 376235                               / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Turbidity (NTU)", "Turbidity QC Flag", "Turbidity Count"
## END HEADER
2014-09-27T20:52:30.000Z, NaN, 6, 410
2014-09-27T21:07:30.000Z, 17.259337778, 7, 900
2014-09-27T21:22:30.000Z, 10.270362222, 7, 900
2014-09-27T21:37:30.000Z, 14.084304444, 7, 900
2014-09-27T21:52:30.000Z, 7.693655556, 7, 900
2014-09-27T22:07:30.000Z, 7.702304444, 7, 900
2014-09-27T22:22:30.000Z, 4.071733333, 7, 630
2014-09-27T22:37:30.000Z, 3.234161215, 7, 856
2014-09-27T22:52:30.000Z, 5.620111111, 7, 900
2014-09-27T23:07:30.000Z, 4.57896, 7, 900
2014-09-27T23:22:30.000Z, 2.875435556, 7, 900
2014-09-27T23:37:30.000Z, 2.36314, 7, 900
2014-09-27T23:52:30.000Z, 2.908488889, 7, 900
2014-09-28T00:07:30.000Z, 2.585982222, 7, 900
2014-09-28T00:22:30.000Z, 1.899593333, 7, 900
2014-09-28T00:37:30.000Z, 1.716013333, 7, 900
2014-09-28T00:52:30.000Z, 1.290213571, 7, 899
2014-09-28T01:07:30.000Z, 1.092157778, 7, 900
2014-09-28T01:22:30.000Z, 1.4774, 7, 900
2014-09-28T01:37:30.000Z, 1.581204444, 7, 900
2014-09-28T01:52:30.000Z, 1.405235556, 7, 900
2014-09-28T02:07:30.000Z, 1.353222222, 7, 900
2014-09-28T02:22:30.000Z, 1.345048889, 7, 900
2014-09-28T02:37:30.000Z, 1.291006667, 7, 900
2014-09-28T02:52:30.000Z, 1.37554, 7, 900
2014-09-28T03:07:30.000Z, 1.260513333, 7, 900
2014-09-28T03:22:30.000Z, 1.160511111, 7, 900
2014-09-28T03:37:30.000Z, 1.130157778, 7, 900
2014-09-28T03:52:30.000Z, 1.09236, 7, 900
2014-09-28T04:07:30.000Z, 1.035164444, 7, 900
2014-09-28T04:22:30.000Z, 1.086373333, 7, 900
2014-09-28T04:37:30.000Z, 1.305295556, 7, 900
2014-09-28T04:52:30.000Z, 1.393673333, 7, 900
2014-09-28T05:07:30.000Z, 1.518451111, 7, 900
2014-09-28T05:22:30.000Z, 1.403508889, 7, 900
2014-09-28T05:37:30.000Z, 1.24752, 7, 900
2014-09-28T05:52:30.000Z, 1.288768889, 7, 900
2014-09-28T06:07:30.000Z, 1.193631111, 7, 900
2014-09-28T06:22:30.000Z, 1.14792, 7, 900
2014-09-28T06:37:30.000Z, 1.273606667, 7, 900
2014-09-28T06:52:30.000Z, 1.146266667, 7, 900
2014-09-28T07:07:30.000Z, 1.189406667, 7, 900
2014-09-28T07:22:30.000Z, 1.078631111, 7, 900
2014-09-28T07:37:30.000Z, 1.163464444, 7, 900
2014-09-28T07:52:30.000Z, 1.106166667, 7, 900
2014-09-28T08:07:30.000Z, 1.058284444, 7, 900
2014-09-28T08:22:30.000Z, 1.21304, 7, 900
2014-09-28T08:37:30.000Z, 1.007524444, 7, 900
2014-09-28T08:52:30.000Z, 0.974793333, 7, 900
2014-09-28T09:07:30.000Z, 1.002393333, 7, 900
2014-09-28T09:22:30.000Z, 1.049428889, 7, 900
2014-09-28T09:37:30.000Z, 1.030351111, 7, 900
2014-09-28T09:52:30.000Z, 1.002035556, 7, 900
2014-09-28T10:07:30.000Z, 0.97278, 7, 900
2014-09-28T10:22:30.000Z, 0.975602222, 7, 900
2014-09-28T10:37:30.000Z, 1.12874, 7, 900
2014-09-28T10:52:30.000Z, 1.014548889, 7, 900
2014-09-28T11:07:30.000Z, 0.979428889, 7, 900
2014-09-28T11:22:30.000Z, 0.965363839, 7, 896
2014-09-28T11:37:30.000Z, 0.939973333, 7, 900
2014-09-28T11:52:30.000Z, 0.928757778, 7, 900
2014-09-28T12:07:30.000Z, 0.934253333, 7, 900
2014-09-28T12:22:30.000Z, 0.93262, 7, 900
2014-09-28T12:37:30.000Z, 0.925268889, 7, 900
2014-09-28T12:52:30.000Z, 0.927188889, 7, 900
2014-09-28T13:07:30.000Z, 0.90978, 7, 900
2014-09-28T13:22:30.000Z, 0.912375556, 7, 900
2014-09-28T13:37:30.000Z, 0.918795556, 7, 900
2014-09-28T13:52:30.000Z, 0.901051111, 7, 900
2014-09-28T14:07:30.000Z, 0.909455556, 7, 900
2014-09-28T14:22:30.000Z, 0.915382222, 7, 900
2014-09-28T14:37:30.000Z, 0.918417778, 7, 900
2014-09-28T14:52:30.000Z, 0.921057778, 7, 900
2014-09-28T15:07:30.000Z, 0.918073333, 7, 900
2014-09-28T15:22:30.000Z, 0.915835556, 7, 900
2014-09-28T15:37:30.000Z, 0.907306667, 7, 900
2014-09-28T15:52:30.000Z, 0.91962, 7, 900
2014-09-28T16:07:30.000Z, 0.948662222, 7, 900
2014-09-28T16:22:30.000Z, 0.931451111, 7, 900
2014-09-28T16:37:30.000Z, 0.90094, 7, 900
2014-09-28T16:52:30.000Z, 0.902746667, 7, 900
2014-09-28T17:07:30.000Z, 0.91824, 7, 900
2014-09-28T17:22:30.000Z, 0.921511111, 7, 900
2014-09-28T17:37:30.000Z, 0.890748889, 7, 900
2014-09-28T17:52:30.000Z, 0.895084444, 7, 900
2014-09-28T18:07:30.000Z, 0.905666667, 7, 900
2014-09-28T18:22:30.000Z, 0.904224444, 7, 900
2014-09-28T18:37:30.000Z, 0.907537778, 7, 900
2014-09-28T18:52:30.000Z, 0.913528889, 7, 900
2014-09-28T19:07:30.000Z, 0.89745495, 7, 899
2014-09-28T19:22:30.000Z, 0.900572697, 7, 901
2014-09-28T19:37:30.000Z, 0.912677778, 7, 900
2014-09-28T19:52:30.000Z, 0.899824249, 7, 899
2014-09-28T20:07:30.000Z, 0.884754717, 7, 901
2014-09-28T20:22:30.000Z, 0.911804444, 7, 900
2014-09-28T20:37:30.000Z, 0.913566185, 7, 899
2014-09-28T20:52:30.000Z, 0.909257803, 7, 865
2014-09-28T21:07:30.000Z, 0.908984444, 7, 900
2014-09-28T21:22:30.000Z, 0.920342222, 7, 900
2014-09-28T21:37:30.000Z, 0.920260579, 7, 898
2014-09-28T21:52:30.000Z, 0.918829268, 7, 902
2014-09-28T22:07:30.000Z, 0.902402222, 7, 900
2014-09-28T22:22:30.000Z, 0.923057778, 7, 900
2014-09-28T22:37:30.000Z, 0.905468889, 7, 900
2014-09-28T22:52:30.000Z, 0.901226667, 7, 900
2014-09-28T23:07:30.000Z, 0.905584444, 7, 900
2014-09-28T23:22:30.000Z, 0.933973333, 7, 900
2014-09-28T23:37:30.000Z, 0.921137778, 7, 900
2014-09-28T23:52:30.000Z, 0.88956, 7, 900
2014-09-29T00:07:30.000Z, 0.903719416, 7, 891
2014-09-29T00:22:30.000Z, 0.917088889, 7, 900
2014-09-29T00:37:30.000Z, 0.917111111, 7, 900
2014-09-29T00:52:30.000Z, 0.904208889, 7, 900
2014-09-29T01:07:30.000Z, 0.902324444, 7, 900
